date,vessel_class,eua_carbon_price_eur_per_ton,avg_cii_rating,co2_emissions_tons_per_voyage,carbon_tax_cost_usd
2026-06-03,Handysize,115.04,B,538.93,20087.52
2026-06-03,Supramax,115.04,C,833.76,41435.6
2026-06-03,Panamax,115.04,C,1200.57,74581.33
2026-06-03,Capesize,115.04,D,2134.33,159105.59
2026-06-04,Handysize,114.53,B,550.63,20432.62
2026-06-04,Supramax,114.53,B,818.59,40501.34
2026-06-04,Panamax,114.53,C,1163.06,71930.84
2026-06-04,Capesize,114.53,B,2030.37,150684.8
2026-06-05,Handysize,116.15,B,539.74,20311.82
2026-06-05,Supramax,116.15,B,793.98,39839.38
2026-06-05,Panamax,116.15,B,1187.13,74457.98
2026-06-05,Capesize,116.15,C,2078.13,156410.87
2026-06-08,Handysize,120.23,B,577.48,22495.46
2026-06-08,Supramax,120.23,A,789.92,41027.94
2026-06-08,Panamax,120.23,D,1095.78,71142.64
2026-06-08,Capesize,120.23,B,2195.3,171033.72
2026-06-09,Handysize,119.21,B,545.4,21065.55
2026-06-09,Supramax,119.21,C,834.74,42988.04
2026-06-09,Panamax,119.21,D,1094.99,70488.23
2026-06-09,Capesize,119.21,C,2066.36,159622.34
2026-06-10,Handysize,120.61,C,524.16,20482.94
2026-06-10,Supramax,120.61,D,841.03,43820.62
2026-06-10,Panamax,120.61,C,1153.54,75129.37
2026-06-10,Capesize,120.61,B,2124.71,166057.3
2026-06-11,Handysize,120.54,B,556.4,21730.18
2026-06-11,Supramax,120.54,B,846.89,44100.34
2026-06-11,Panamax,120.54,D,1156.72,75292.76
2026-06-11,Capesize,120.54,C,2154.77,168308.91
2026-06-12,Handysize,120.84,B,576.38,22566.52
2026-06-12,Supramax,120.84,A,839.04,43800.3
2026-06-12,Panamax,120.84,B,1170.82,76400.22
2026-06-12,Capesize,120.84,C,2169.59,169888.27
2026-06-15,Handysize,118.48,B,530.65,20370.34
2026-06-15,Supramax,118.48,C,830.56,42510.85
2026-06-15,Panamax,118.48,C,1175.55,75210.75
2026-06-15,Capesize,118.48,A,2161.25,165930.06
2026-06-16,Handysize,119.21,A,536.06,20704.8
2026-06-16,Supramax,119.21,B,826.1,42543.09
2026-06-16,Panamax,119.21,B,1105.32,71153.21
2026-06-16,Capesize,119.21,C,2055.93,158816.65
2026-06-17,Handysize,116.69,C,528.51,19981.67
2026-06-17,Supramax,116.69,C,829.24,41802.05
2026-06-17,Panamax,116.69,B,1179.82,74343.53
2026-06-17,Capesize,116.69,D,2070.11,156531.62
2026-06-18,Handysize,115.0,C,525.61,19584.23
2026-06-18,Supramax,115.0,C,824.81,40976.56
2026-06-18,Panamax,115.0,C,1133.54,70392.83
2026-06-18,Capesize,115.0,C,2126.53,158469.02
2026-06-19,Handysize,112.21,D,532.58,19362.5
2026-06-19,Supramax,112.21,D,784.11,38009.51
2026-06-19,Panamax,112.21,B,1127.97,68347.54
2026-06-19,Capesize,112.21,E,2012.18,146309.79
2026-06-22,Handysize,111.98,C,566.0,20535.34
2026-06-22,Supramax,111.98,C,811.73,39267.73
2026-06-22,Panamax,111.98,C,1200.44,72589.65
2026-06-22,Capesize,111.98,B,2189.9,158905.8
2026-06-23,Handysize,113.29,C,529.86,19449.02
2026-06-23,Supramax,113.29,B,805.86,39439.82
2026-06-23,Panamax,113.29,D,1190.51,72831.35
2026-06-23,Capesize,113.29,A,2178.22,159907.31
2026-06-24,Handysize,114.1,B,541.42,20015.43
2026-06-24,Supramax,114.1,C,798.24,39346.21
2026-06-24,Panamax,114.1,B,1166.92,71898.61
2026-06-24,Capesize,114.1,B,2098.59,155163.03
2026-06-25,Handysize,116.63,C,564.72,21339.71
2026-06-25,Supramax,116.63,D,817.59,41193.59
2026-06-25,Panamax,116.63,C,1153.95,72676.0
2026-06-25,Capesize,116.63,E,2083.44,157458.56
2026-06-26,Handysize,116.87,A,532.35,20157.9
2026-06-26,Supramax,116.87,C,804.29,40606.86
2026-06-26,Panamax,116.87,A,1131.59,71414.42
2026-06-26,Capesize,116.87,C,2016.76,152732.78
2026-06-29,Handysize,116.23,B,545.6,20546.49
2026-06-29,Supramax,116.23,C,833.31,41841.63
2026-06-29,Panamax,116.23,D,1161.39,72893.71
2026-06-29,Capesize,116.23,D,2016.13,151848.94
2026-06-30,Handysize,117.43,D,551.28,20974.73
2026-06-30,Supramax,117.43,A,845.11,42872.23
2026-06-30,Panamax,117.43,C,1204.06,76352.09
2026-06-30,Capesize,117.43,C,2177.33,165683.14
2026-07-01,Handysize,117.34,B,534.58,20323.75
2026-07-01,Supramax,117.34,D,859.62,43574.89
2026-07-01,Panamax,117.34,D,1192.06,75533.21
2026-07-01,Capesize,117.34,C,2148.54,163367.07
2026-07-02,Handysize,115.59,A,573.02,21460.26
2026-07-02,Supramax,115.59,C,848.72,42380.73
2026-07-02,Panamax,115.59,D,1143.23,71358.82
2026-07-02,Capesize,115.59,A,2202.58,164978.35
2026-07-03,Handysize,113.3,C,568.99,20887.17
2026-07-03,Supramax,113.3,C,827.8,40517.17
2026-07-03,Panamax,113.3,B,1127.51,68983.32
2026-07-03,Capesize,113.3,B,2152.66,158044.85
2026-07-06,Handysize,114.15,B,553.1,20456.18
2026-07-06,Supramax,114.15,A,836.76,41262.98
2026-07-06,Panamax,114.15,A,1161.96,71624.38
2026-07-06,Capesize,114.15,B,2016.79,149180.34
2026-07-07,Handysize,114.22,C,544.06,20134.18
2026-07-07,Supramax,114.22,C,843.58,41624.8
2026-07-07,Panamax,114.22,A,1137.16,70138.66
2026-07-07,Capesize,114.22,C,2166.72,160368.83
2026-07-08,Handysize,114.38,A,570.72,21150.38
2026-07-08,Supramax,114.38,B,800.08,39533.68
2026-07-08,Panamax,114.38,D,1120.02,69178.26
2026-07-08,Capesize,114.38,B,2082.66,154363.09
2026-07-09,Handysize,112.76,B,560.92,20492.79
2026-07-09,Supramax,112.76,D,816.94,39795.04
2026-07-09,Panamax,112.76,B,1199.09,73013.07
2026-07-09,Capesize,112.76,B,2097.11,153232.64
2026-07-10,Handysize,112.3,D,526.28,19148.8
2026-07-10,Supramax,112.3,B,827.44,40142.09
2026-07-10,Panamax,112.3,B,1118.67,67838.39
2026-07-10,Capesize,112.3,B,2152.63,156647.75
2026-07-13,Handysize,110.91,B,535.23,19233.4
2026-07-13,Supramax,110.91,D,793.52,38020.02
2026-07-13,Panamax,110.91,B,1116.18,66849.58
2026-07-13,Capesize,110.91,B,2129.25,153028.52
2026-07-14,Handysize,109.93,B,539.14,19202.72
2026-07-14,Supramax,109.93,C,848.36,40288.41
2026-07-14,Panamax,109.93,C,1147.94,68144.24
2026-07-14,Capesize,109.93,B,2100.37,149619.1
2026-07-15,Handysize,110.03,D,553.28,19724.28
2026-07-15,Supramax,110.03,C,852.15,40505.21
2026-07-15,Panamax,110.03,E,1132.21,67271.62
2026-07-15,Capesize,110.03,C,2091.65,149133.47
2026-07-16,Handysize,111.05,C,570.11,20512.67
2026-07-16,Supramax,111.05,A,822.06,39437.18
2026-07-16,Panamax,111.05,B,1119.42,67128.26
2026-07-16,Capesize,111.05,C,2152.52,154896.2
2026-07-17,Handysize,110.51,C,538.86,19294.01
2026-07-17,Supramax,110.51,C,851.57,40654.22
2026-07-17,Panamax,110.51,B,1105.18,65952.06
2026-07-17,Capesize,110.51,A,2169.65,155369.68
2026-07-20,Handysize,111.67,A,562.01,20334.13
2026-07-20,Supramax,111.67,E,841.37,40588.9
2026-07-20,Panamax,111.67,B,1094.91,66025.04
2026-07-20,Capesize,111.67,B,2176.82,157519.4
2026-07-21,Handysize,112.06,A,554.54,20133.93
2026-07-21,Supramax,112.06,C,807.14,39073.58
2026-07-21,Panamax,112.06,B,1152.73,69754.46
2026-07-21,Capesize,112.06,C,2096.64,152247.26
2026-07-22,Handysize,108.99,C,570.6,20149.46
2026-07-22,Supramax,108.99,D,854.44,40230.18
2026-07-22,Panamax,108.99,C,1126.51,66300.3
2026-07-22,Capesize,108.99,C,2096.95,148098.18
2026-07-23,Handysize,108.46,C,548.36,19269.94
2026-07-23,Supramax,108.46,B,780.93,36590.26
2026-07-23,Panamax,108.46,A,1168.65,68445.96
2026-07-23,Capesize,108.46,B,2158.91,151732.69
2026-07-24,Handysize,106.25,B,533.96,18381.57
2026-07-24,Supramax,106.25,B,854.68,39229.81
2026-07-24,Panamax,106.25,C,1159.32,66515.99
2026-07-24,Capesize,106.25,D,2120.15,145972.33
2026-07-27,Handysize,104.26,B,535.97,18105.2
2026-07-27,Supramax,104.26,A,857.58,38625.68
2026-07-27,Panamax,104.26,B,1127.08,63455.05
2026-07-27,Capesize,104.26,C,2198.59,148537.8
2026-07-28,Handysize,105.1,C,563.23,19179.33
2026-07-28,Supramax,105.1,B,848.68,38532.79
2026-07-28,Panamax,105.1,C,1098.04,62318.16
2026-07-28,Capesize,105.1,B,2157.35,146925.89
2026-07-29,Handysize,102.61,C,568.73,18907.79
2026-07-29,Supramax,102.61,B,795.79,35275.4
2026-07-29,Panamax,102.61,C,1095.01,60673.85
2026-07-29,Capesize,102.61,D,2011.51,133747.87
2026-07-30,Handysize,103.18,C,561.58,18773.8
2026-07-30,Supramax,103.18,D,780.28,34780.01
2026-07-30,Panamax,103.18,C,1162.29,64759.54
2026-07-30,Capesize,103.18,A,2096.83,140195.4
2026-07-31,Handysize,104.71,A,526.54,17863.42
2026-07-31,Supramax,104.71,B,857.67,38796.46
2026-07-31,Panamax,104.71,A,1180.26,66735.91
2026-07-31,Capesize,104.71,C,2007.54,136215.76
2026-08-03,Handysize,105.67,B,543.91,18621.89
2026-08-03,Supramax,105.67,C,820.16,37439.84
2026-08-03,Panamax,105.67,B,1103.68,62977.97
2026-08-03,Capesize,105.67,B,2080.84,142483.77
2026-08-04,Handysize,104.76,B,522.64,17739.57
2026-08-04,Supramax,104.76,A,802.95,36338.56
2026-08-04,Panamax,104.76,C,1170.32,66205.47
2026-08-04,Capesize,104.76,B,2114.61,143549.2
2026-08-05,Handysize,105.74,B,546.35,18717.82
2026-08-05,Supramax,105.74,B,780.67,35660.76
2026-08-05,Panamax,105.74,A,1108.77,63310.32
2026-08-05,Capesize,105.74,B,2013.25,137946.92
2026-08-06,Handysize,107.11,A,538.54,18689.3
2026-08-06,Supramax,107.11,C,809.63,37462.81
2026-08-06,Panamax,107.11,C,1188.86,68762.95
2026-08-06,Capesize,107.11,D,2007.42,139329.56
2026-08-07,Handysize,106.99,B,570.03,19759.95
2026-08-07,Supramax,106.99,C,829.99,38361.87
2026-08-07,Panamax,106.99,B,1175.52,67915.2
2026-08-07,Capesize,106.99,D,2158.87,149673.42
2026-08-10,Handysize,105.86,A,540.14,18526.07
2026-08-10,Supramax,105.86,E,848.49,38802.74
2026-08-10,Panamax,105.86,A,1201.11,68660.73
2026-08-10,Capesize,105.86,E,2123.88,145692.39
2026-08-11,Handysize,105.88,B,525.0,18010.19
2026-08-11,Supramax,105.88,A,792.8,36262.8
2026-08-11,Panamax,105.88,D,1158.91,66260.91
2026-08-11,Capesize,105.88,C,2032.36,139440.71
2026-08-12,Handysize,104.71,A,575.25,19515.95
2026-08-12,Supramax,104.71,C,819.47,37068.5
2026-08-12,Panamax,104.71,C,1101.58,62287.08
2026-08-12,Capesize,104.71,A,2202.66,149455.06
2026-08-13,Handysize,103.9,B,575.96,19388.89
2026-08-13,Supramax,103.9,C,854.31,38345.53
2026-08-13,Panamax,103.9,B,1142.38,64094.37
2026-08-13,Capesize,103.9,B,2170.13,146108.78
2026-08-14,Handysize,104.53,A,548.42,18573.74
2026-08-14,Supramax,104.53,B,824.73,37242.3
2026-08-14,Panamax,104.53,B,1155.83,65242.21
2026-08-14,Capesize,104.53,D,2197.14,148824.24
2026-08-17,Handysize,104.4,B,575.26,19458.51
2026-08-17,Supramax,104.4,C,841.39,37947.36
2026-08-17,Panamax,104.4,D,1117.32,62990.03
2026-08-17,Capesize,104.4,A,2015.13,136325.96
2026-08-18,Handysize,104.69,D,544.62,18473.27
2026-08-18,Supramax,104.69,C,845.8,38252.22
2026-08-18,Panamax,104.69,D,1182.87,66870.72
2026-08-18,Capesize,104.69,C,2058.06,139616.98
2026-08-19,Handysize,104.09,B,553.77,18675.98
2026-08-19,Supramax,104.09,B,809.46,36398.89
2026-08-19,Panamax,104.09,D,1204.11,67681.34
2026-08-19,Capesize,104.09,D,2026.92,136716.4
2026-08-20,Handysize,104.43,B,531.46,17982.12
2026-08-20,Supramax,104.43,C,839.35,37866.23
2026-08-20,Panamax,104.43,B,1141.48,64370.57
2026-08-20,Capesize,104.43,D,2142.13,144959.31
2026-08-21,Handysize,107.17,C,556.1,19309.5
2026-08-21,Supramax,107.17,D,844.45,39095.87
2026-08-21,Panamax,107.17,B,1197.65,69310.16
2026-08-21,Capesize,107.17,A,2058.63,142963.95
2026-08-24,Handysize,106.7,C,538.09,18602.2
2026-08-24,Supramax,106.7,A,837.96,38625.26
2026-08-24,Panamax,106.7,E,1202.74,69299.47
2026-08-24,Capesize,106.7,C,2084.96,144157.47
2026-08-25,Handysize,106.52,C,531.33,18337.52
2026-08-25,Supramax,106.52,D,838.07,38565.17
2026-08-25,Panamax,106.52,B,1189.36,68412.94
2026-08-25,Capesize,106.52,B,2184.72,150800.21
2026-08-26,Handysize,102.01,E,568.15,18778.06
2026-08-26,Supramax,102.01,B,795.22,35044.01
2026-08-26,Panamax,102.01,A,1175.25,64739.12
2026-08-26,Capesize,102.01,C,2136.5,141227.95
2026-08-27,Handysize,103.24,C,542.95,18161.55
2026-08-27,Supramax,103.24,C,779.4,34760.99
2026-08-27,Panamax,103.24,A,1204.29,67138.69
2026-08-27,Capesize,103.24,D,2079.66,139128.26
2026-08-28,Handysize,104.43,C,531.57,17985.84
2026-08-28,Supramax,104.43,C,860.74,38831.22
2026-08-28,Panamax,104.43,B,1096.29,61822.2
2026-08-28,Capesize,104.43,C,2179.81,147509.14
2026-08-31,Handysize,102.89,B,556.15,18540.02
2026-08-31,Supramax,102.89,C,831.65,36965.58
2026-08-31,Panamax,102.89,B,1186.93,65946.54
2026-08-31,Capesize,102.89,E,2186.12,145754.57
2026-09-01,Handysize,102.84,C,531.91,17723.33
2026-09-01,Supramax,102.84,C,796.53,35387.34
2026-09-01,Panamax,102.84,C,1195.07,66366.54
2026-09-01,Capesize,102.84,D,2101.26,140028.64
2026-09-02,Handysize,104.51,B,574.58,19455.99
2026-09-02,Supramax,104.51,C,831.39,37535.86
2026-09-02,Panamax,104.51,A,1150.74,64942.47
2026-09-02,Capesize,104.51,C,2048.82,138751.17
2026-09-03,Handysize,106.55,C,550.73,19012.41
2026-09-03,Supramax,106.55,D,850.65,39155.08
2026-09-03,Panamax,106.55,C,1152.91,66334.98
2026-09-03,Capesize,106.55,A,2009.66,138755.77
2026-09-04,Handysize,107.24,D,562.81,19555.26
2026-09-04,Supramax,107.24,C,845.11,39151.99
2026-09-04,Panamax,107.24,C,1096.49,63497.3
2026-09-04,Capesize,107.24,B,2028.47,140961.46
2026-09-07,Handysize,108.37,B,550.15,19316.8
2026-09-07,Supramax,108.37,B,839.93,39322.03
2026-09-07,Panamax,108.37,E,1111.39,65038.32
2026-09-07,Capesize,108.37,A,2086.24,146503.62
2026-09-08,Handysize,109.64,E,549.44,19517.95
2026-09-08,Supramax,109.64,B,811.28,38425.86
2026-09-08,Panamax,109.64,A,1098.99,65066.36
2026-09-08,Capesize,109.64,C,2008.29,142682.42
