date,origin_port,destination_port,vessel_class,route_distance_nm,freight_rate_usd_per_ton
2024-12-09,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.53
2024-12-09,Samarinda,Dhamra,Panamax,2130,12.61
2024-12-09,Samarinda,Gangavaram,Panamax,2200,12.95
2024-12-09,Samarinda,Haldia,Handysize,2280,16.81
2024-12-09,Samarinda,Gopalpur,Supramax,2160,14.09
2024-12-09,Richards Bay,Paradip,Capesize,4450,19.09
2024-12-09,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.82
2024-12-09,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.37
2024-12-09,Richards Bay,Dhamra,Capesize,4480,19.36
2024-12-09,Richards Bay,Gangavaram,Capesize,4400,19.45
2024-12-09,Richards Bay,Haldia,Supramax,4580,27.71
2024-12-09,Richards Bay,Gopalpur,Panamax,4430,22.64
2024-12-09,Maputo,Paradip,Panamax,4250,21.96
2024-12-09,Maputo,Visakhapatnam (Outer),Panamax,4210,22.51
2024-12-09,Maputo,Visakhapatnam (Inner),Supramax,4210,25.05
2024-12-09,Maputo,Dhamra,Panamax,4280,22.04
2024-12-09,Maputo,Gangavaram,Panamax,4200,22.19
2024-12-09,Maputo,Haldia,Handysize,4380,29.32
2024-12-09,Maputo,Gopalpur,Supramax,4230,25.09
2024-12-09,Norfolk,Paradip,Capesize,9150,35.6
2024-12-09,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.17
2024-12-09,Norfolk,Visakhapatnam (Inner),Panamax,9110,42.13
2024-12-09,Norfolk,Dhamra,Capesize,9180,35.23
2024-12-09,Norfolk,Gangavaram,Capesize,9100,35.57
2024-12-09,Norfolk,Haldia,Supramax,9280,48.65
2024-12-09,Norfolk,Gopalpur,Panamax,9130,43.6
2024-12-16,Newcastle,Paradip,Panamax,4820,25.8
2024-12-16,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.03
2024-12-16,Newcastle,Visakhapatnam (Inner),Panamax,4870,26.12
2024-12-16,Newcastle,Dhamra,Capesize,4800,21.61
2024-12-16,Newcastle,Gangavaram,Capesize,4880,21.24
2024-12-16,Newcastle,Haldia,Supramax,4950,31.14
2024-12-16,Newcastle,Gopalpur,Panamax,4840,26.08
2024-12-16,Samarinda,Paradip,Panamax,2150,12.84
2024-12-16,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.99
2024-12-16,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.49
2024-12-16,Samarinda,Dhamra,Panamax,2130,12.89
2024-12-16,Samarinda,Gangavaram,Panamax,2200,13.5
2024-12-16,Samarinda,Haldia,Handysize,2280,17.93
2024-12-16,Samarinda,Gopalpur,Supramax,2160,15.29
2024-12-16,Richards Bay,Paradip,Capesize,4450,20.4
2024-12-16,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.15
2024-12-16,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.46
2024-12-16,Richards Bay,Dhamra,Capesize,4480,20.17
2024-12-16,Richards Bay,Gangavaram,Capesize,4400,19.29
2024-12-16,Richards Bay,Haldia,Supramax,4580,28.02
2024-12-16,Richards Bay,Gopalpur,Panamax,4430,24.02
2024-12-16,Maputo,Paradip,Panamax,4250,23.09
2024-12-16,Maputo,Visakhapatnam (Outer),Panamax,4210,23.61
2024-12-16,Maputo,Visakhapatnam (Inner),Supramax,4210,26.51
2024-12-16,Maputo,Dhamra,Panamax,4280,23.2
2024-12-16,Maputo,Gangavaram,Panamax,4200,23.47
2024-12-16,Maputo,Haldia,Handysize,4380,30.49
2024-12-16,Maputo,Gopalpur,Supramax,4230,26.86
2024-12-16,Norfolk,Paradip,Capesize,9150,36.55
2024-12-16,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.75
2024-12-16,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.58
2024-12-16,Norfolk,Dhamra,Capesize,9180,37.18
2024-12-16,Norfolk,Gangavaram,Capesize,9100,35.88
2024-12-16,Norfolk,Haldia,Supramax,9280,52.3
2024-12-16,Norfolk,Gopalpur,Panamax,9130,44.24
2024-12-23,Newcastle,Paradip,Panamax,4820,26.58
2024-12-23,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.59
2024-12-23,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.64
2024-12-23,Newcastle,Dhamra,Capesize,4800,21.18
2024-12-23,Newcastle,Gangavaram,Capesize,4880,21.93
2024-12-23,Newcastle,Haldia,Supramax,4950,31.31
2024-12-23,Newcastle,Gopalpur,Panamax,4840,26.38
2024-12-23,Samarinda,Paradip,Panamax,2150,13.18
2024-12-23,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.31
2024-12-23,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.5
2024-12-23,Samarinda,Dhamra,Panamax,2130,12.74
2024-12-23,Samarinda,Gangavaram,Panamax,2200,13.52
2024-12-23,Samarinda,Haldia,Handysize,2280,17.74
2024-12-23,Samarinda,Gopalpur,Supramax,2160,15.46
2024-12-23,Richards Bay,Paradip,Capesize,4450,20.15
2024-12-23,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.61
2024-12-23,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.58
2024-12-23,Richards Bay,Dhamra,Capesize,4480,20.58
2024-12-23,Richards Bay,Gangavaram,Capesize,4400,19.8
2024-12-23,Richards Bay,Haldia,Supramax,4580,28.69
2024-12-23,Richards Bay,Gopalpur,Panamax,4430,24.53
2024-12-23,Maputo,Paradip,Panamax,4250,23.12
2024-12-23,Maputo,Visakhapatnam (Outer),Panamax,4210,23.52
2024-12-23,Maputo,Visakhapatnam (Inner),Supramax,4210,26.23
2024-12-23,Maputo,Dhamra,Panamax,4280,23.57
2024-12-23,Maputo,Gangavaram,Panamax,4200,23.51
2024-12-23,Maputo,Haldia,Handysize,4380,31.38
2024-12-23,Maputo,Gopalpur,Supramax,4230,27.39
2024-12-23,Norfolk,Paradip,Capesize,9150,36.31
2024-12-23,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.31
2024-12-23,Norfolk,Visakhapatnam (Inner),Panamax,9110,45.02
2024-12-23,Norfolk,Dhamra,Capesize,9180,36.73
2024-12-23,Norfolk,Gangavaram,Capesize,9100,35.94
2024-12-23,Norfolk,Haldia,Supramax,9280,51.24
2024-12-23,Norfolk,Gopalpur,Panamax,9130,45.3
2024-12-30,Newcastle,Paradip,Panamax,4820,26.06
2024-12-30,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.36
2024-12-30,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.65
2024-12-30,Newcastle,Dhamra,Capesize,4800,21.17
2024-12-30,Newcastle,Gangavaram,Capesize,4880,21.37
2024-12-30,Newcastle,Haldia,Supramax,4950,30.27
2024-12-30,Newcastle,Gopalpur,Panamax,4840,25.96
2024-12-30,Samarinda,Paradip,Panamax,2150,12.86
2024-12-30,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.28
2024-12-30,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.36
2024-12-30,Samarinda,Dhamra,Panamax,2130,12.95
2024-12-30,Samarinda,Gangavaram,Panamax,2200,12.82
2024-12-30,Samarinda,Haldia,Handysize,2280,17.85
2024-12-30,Samarinda,Gopalpur,Supramax,2160,14.75
2024-12-30,Richards Bay,Paradip,Capesize,4450,19.32
2024-12-30,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.99
2024-12-30,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.25
2024-12-30,Richards Bay,Dhamra,Capesize,4480,19.75
2024-12-30,Richards Bay,Gangavaram,Capesize,4400,19.28
2024-12-30,Richards Bay,Haldia,Supramax,4580,27.85
2024-12-30,Richards Bay,Gopalpur,Panamax,4430,23.92
2024-12-30,Maputo,Paradip,Panamax,4250,22.73
2024-12-30,Maputo,Visakhapatnam (Outer),Panamax,4210,22.5
2024-12-30,Maputo,Visakhapatnam (Inner),Supramax,4210,26.49
2024-12-30,Maputo,Dhamra,Panamax,4280,22.56
2024-12-30,Maputo,Gangavaram,Panamax,4200,22.39
2024-12-30,Maputo,Haldia,Handysize,4380,30.32
2024-12-30,Maputo,Gopalpur,Supramax,4230,25.74
2024-12-30,Norfolk,Paradip,Capesize,9150,37.11
2024-12-30,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.15
2024-12-30,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.86
2024-12-30,Norfolk,Dhamra,Capesize,9180,35.92
2024-12-30,Norfolk,Gangavaram,Capesize,9100,36.24
2024-12-30,Norfolk,Haldia,Supramax,9280,52.15
2024-12-30,Norfolk,Gopalpur,Panamax,9130,43.59
2025-01-06,Newcastle,Paradip,Panamax,4820,26.14
2025-01-06,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.19
2025-01-06,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.69
2025-01-06,Newcastle,Dhamra,Capesize,4800,21.44
2025-01-06,Newcastle,Gangavaram,Capesize,4880,20.84
2025-01-06,Newcastle,Haldia,Supramax,4950,29.84
2025-01-06,Newcastle,Gopalpur,Panamax,4840,25.17
2025-01-06,Samarinda,Paradip,Panamax,2150,13.02
2025-01-06,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.34
2025-01-06,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.32
2025-01-06,Samarinda,Dhamra,Panamax,2130,13.07
2025-01-06,Samarinda,Gangavaram,Panamax,2200,13.29
2025-01-06,Samarinda,Haldia,Handysize,2280,17.23
2025-01-06,Samarinda,Gopalpur,Supramax,2160,15.09
2025-01-06,Richards Bay,Paradip,Capesize,4450,19.83
2025-01-06,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.84
2025-01-06,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.23
2025-01-06,Richards Bay,Dhamra,Capesize,4480,19.72
2025-01-06,Richards Bay,Gangavaram,Capesize,4400,19.67
2025-01-06,Richards Bay,Haldia,Supramax,4580,27.93
2025-01-06,Richards Bay,Gopalpur,Panamax,4430,23.37
2025-01-06,Maputo,Paradip,Panamax,4250,23.02
2025-01-06,Maputo,Visakhapatnam (Outer),Panamax,4210,22.37
2025-01-06,Maputo,Visakhapatnam (Inner),Supramax,4210,26.12
2025-01-06,Maputo,Dhamra,Panamax,4280,23.6
2025-01-06,Maputo,Gangavaram,Panamax,4200,23.18
2025-01-06,Maputo,Haldia,Handysize,4380,29.88
2025-01-06,Maputo,Gopalpur,Supramax,4230,25.97
2025-01-06,Norfolk,Paradip,Capesize,9150,36.92
2025-01-06,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.61
2025-01-06,Norfolk,Visakhapatnam (Inner),Panamax,9110,44.75
2025-01-06,Norfolk,Dhamra,Capesize,9180,37.24
2025-01-06,Norfolk,Gangavaram,Capesize,9100,35.27
2025-01-06,Norfolk,Haldia,Supramax,9280,50.66
2025-01-06,Norfolk,Gopalpur,Panamax,9130,43.3
2025-01-13,Newcastle,Paradip,Panamax,4820,25.91
2025-01-13,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.05
2025-01-13,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.68
2025-01-13,Newcastle,Dhamra,Capesize,4800,21.24
2025-01-13,Newcastle,Gangavaram,Capesize,4880,21.02
2025-01-13,Newcastle,Haldia,Supramax,4950,29.24
2025-01-13,Newcastle,Gopalpur,Panamax,4840,25.06
2025-01-13,Samarinda,Paradip,Panamax,2150,12.82
2025-01-13,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.66
2025-01-13,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.58
2025-01-13,Samarinda,Dhamra,Panamax,2130,12.86
2025-01-13,Samarinda,Gangavaram,Panamax,2200,13.23
2025-01-13,Samarinda,Haldia,Handysize,2280,17.18
2025-01-13,Samarinda,Gopalpur,Supramax,2160,15.06
2025-01-13,Richards Bay,Paradip,Capesize,4450,19.87
2025-01-13,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.89
2025-01-13,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.38
2025-01-13,Richards Bay,Dhamra,Capesize,4480,19.76
2025-01-13,Richards Bay,Gangavaram,Capesize,4400,19.79
2025-01-13,Richards Bay,Haldia,Supramax,4580,27.91
2025-01-13,Richards Bay,Gopalpur,Panamax,4430,23.59
2025-01-13,Maputo,Paradip,Panamax,4250,22.78
2025-01-13,Maputo,Visakhapatnam (Outer),Panamax,4210,22.97
2025-01-13,Maputo,Visakhapatnam (Inner),Supramax,4210,25.68
2025-01-13,Maputo,Dhamra,Panamax,4280,22.46
2025-01-13,Maputo,Gangavaram,Panamax,4200,22.68
2025-01-13,Maputo,Haldia,Handysize,4380,30.38
2025-01-13,Maputo,Gopalpur,Supramax,4230,26.1
2025-01-13,Norfolk,Paradip,Capesize,9150,35.65
2025-01-13,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.04
2025-01-13,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.4
2025-01-13,Norfolk,Dhamra,Capesize,9180,35.23
2025-01-13,Norfolk,Gangavaram,Capesize,9100,36.49
2025-01-13,Norfolk,Haldia,Supramax,9280,49.53
2025-01-13,Norfolk,Gopalpur,Panamax,9130,42.87
2025-01-20,Newcastle,Paradip,Panamax,4820,24.37
2025-01-20,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.06
2025-01-20,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.74
2025-01-20,Newcastle,Dhamra,Capesize,4800,20.76
2025-01-20,Newcastle,Gangavaram,Capesize,4880,20.28
2025-01-20,Newcastle,Haldia,Supramax,4950,29.57
2025-01-20,Newcastle,Gopalpur,Panamax,4840,25.25
2025-01-20,Samarinda,Paradip,Panamax,2150,12.28
2025-01-20,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.72
2025-01-20,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.53
2025-01-20,Samarinda,Dhamra,Panamax,2130,12.59
2025-01-20,Samarinda,Gangavaram,Panamax,2200,12.63
2025-01-20,Samarinda,Haldia,Handysize,2280,16.77
2025-01-20,Samarinda,Gopalpur,Supramax,2160,14.26
2025-01-20,Richards Bay,Paradip,Capesize,4450,19.29
2025-01-20,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.01
2025-01-20,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.05
2025-01-20,Richards Bay,Dhamra,Capesize,4480,19.5
2025-01-20,Richards Bay,Gangavaram,Capesize,4400,18.9
2025-01-20,Richards Bay,Haldia,Supramax,4580,27.11
2025-01-20,Richards Bay,Gopalpur,Panamax,4430,23.8
2025-01-20,Maputo,Paradip,Panamax,4250,22.52
2025-01-20,Maputo,Visakhapatnam (Outer),Panamax,4210,22.13
2025-01-20,Maputo,Visakhapatnam (Inner),Supramax,4210,25.94
2025-01-20,Maputo,Dhamra,Panamax,4280,22.23
2025-01-20,Maputo,Gangavaram,Panamax,4200,22.65
2025-01-20,Maputo,Haldia,Handysize,4380,30.15
2025-01-20,Maputo,Gopalpur,Supramax,4230,25.12
2025-01-20,Norfolk,Paradip,Capesize,9150,35.92
2025-01-20,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.63
2025-01-20,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.87
2025-01-20,Norfolk,Dhamra,Capesize,9180,34.78
2025-01-20,Norfolk,Gangavaram,Capesize,9100,35.75
2025-01-20,Norfolk,Haldia,Supramax,9280,49.86
2025-01-20,Norfolk,Gopalpur,Panamax,9130,42.58
2025-01-27,Newcastle,Paradip,Panamax,4820,24.07
2025-01-27,Newcastle,Visakhapatnam (Outer),Capesize,4870,20.73
2025-01-27,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.85
2025-01-27,Newcastle,Dhamra,Capesize,4800,20.24
2025-01-27,Newcastle,Gangavaram,Capesize,4880,20.26
2025-01-27,Newcastle,Haldia,Supramax,4950,28.75
2025-01-27,Newcastle,Gopalpur,Panamax,4840,24.72
2025-01-27,Samarinda,Paradip,Panamax,2150,12.1
2025-01-27,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.7
2025-01-27,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.61
2025-01-27,Samarinda,Dhamra,Panamax,2130,12.12
2025-01-27,Samarinda,Gangavaram,Panamax,2200,12.59
2025-01-27,Samarinda,Haldia,Handysize,2280,17.12
2025-01-27,Samarinda,Gopalpur,Supramax,2160,14.14
2025-01-27,Richards Bay,Paradip,Capesize,4450,18.37
2025-01-27,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.57
2025-01-27,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.55
2025-01-27,Richards Bay,Dhamra,Capesize,4480,19.13
2025-01-27,Richards Bay,Gangavaram,Capesize,4400,18.57
2025-01-27,Richards Bay,Haldia,Supramax,4580,26.69
2025-01-27,Richards Bay,Gopalpur,Panamax,4430,22.51
2025-01-27,Maputo,Paradip,Panamax,4250,21.77
2025-01-27,Maputo,Visakhapatnam (Outer),Panamax,4210,21.93
2025-01-27,Maputo,Visakhapatnam (Inner),Supramax,4210,24.66
2025-01-27,Maputo,Dhamra,Panamax,4280,22.42
2025-01-27,Maputo,Gangavaram,Panamax,4200,21.72
2025-01-27,Maputo,Haldia,Handysize,4380,29.02
2025-01-27,Maputo,Gopalpur,Supramax,4230,24.7
2025-01-27,Norfolk,Paradip,Capesize,9150,34.14
2025-01-27,Norfolk,Visakhapatnam (Outer),Capesize,9110,34.19
2025-01-27,Norfolk,Visakhapatnam (Inner),Panamax,9110,41.25
2025-01-27,Norfolk,Dhamra,Capesize,9180,34.01
2025-01-27,Norfolk,Gangavaram,Capesize,9100,34.75
2025-01-27,Norfolk,Haldia,Supramax,9280,49.26
2025-01-27,Norfolk,Gopalpur,Panamax,9130,41.34
2025-02-03,Newcastle,Paradip,Panamax,4820,24.66
2025-02-03,Newcastle,Visakhapatnam (Outer),Capesize,4870,20.57
2025-02-03,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.58
2025-02-03,Newcastle,Dhamra,Capesize,4800,20.77
2025-02-03,Newcastle,Gangavaram,Capesize,4880,20.49
2025-02-03,Newcastle,Haldia,Supramax,4950,29.19
2025-02-03,Newcastle,Gopalpur,Panamax,4840,24.98
2025-02-03,Samarinda,Paradip,Panamax,2150,12.68
2025-02-03,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.46
2025-02-03,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.88
2025-02-03,Samarinda,Dhamra,Panamax,2130,12.35
2025-02-03,Samarinda,Gangavaram,Panamax,2200,12.87
2025-02-03,Samarinda,Haldia,Handysize,2280,17.4
2025-02-03,Samarinda,Gopalpur,Supramax,2160,14.75
2025-02-03,Richards Bay,Paradip,Capesize,4450,19.4
2025-02-03,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.17
2025-02-03,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.11
2025-02-03,Richards Bay,Dhamra,Capesize,4480,19.02
2025-02-03,Richards Bay,Gangavaram,Capesize,4400,19.29
2025-02-03,Richards Bay,Haldia,Supramax,4580,26.67
2025-02-03,Richards Bay,Gopalpur,Panamax,4430,22.78
2025-02-03,Maputo,Paradip,Panamax,4250,21.92
2025-02-03,Maputo,Visakhapatnam (Outer),Panamax,4210,22.25
2025-02-03,Maputo,Visakhapatnam (Inner),Supramax,4210,25.01
2025-02-03,Maputo,Dhamra,Panamax,4280,22.51
2025-02-03,Maputo,Gangavaram,Panamax,4200,22.5
2025-02-03,Maputo,Haldia,Handysize,4380,29.6
2025-02-03,Maputo,Gopalpur,Supramax,4230,25.59
2025-02-03,Norfolk,Paradip,Capesize,9150,34.68
2025-02-03,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.93
2025-02-03,Norfolk,Visakhapatnam (Inner),Panamax,9110,42.19
2025-02-03,Norfolk,Dhamra,Capesize,9180,35.73
2025-02-03,Norfolk,Gangavaram,Capesize,9100,35.07
2025-02-03,Norfolk,Haldia,Supramax,9280,49.44
2025-02-03,Norfolk,Gopalpur,Panamax,9130,43.23
2025-02-10,Newcastle,Paradip,Panamax,4820,24.75
2025-02-10,Newcastle,Visakhapatnam (Outer),Capesize,4870,20.63
2025-02-10,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.63
2025-02-10,Newcastle,Dhamra,Capesize,4800,21.22
2025-02-10,Newcastle,Gangavaram,Capesize,4880,21.26
2025-02-10,Newcastle,Haldia,Supramax,4950,30.42
2025-02-10,Newcastle,Gopalpur,Panamax,4840,25.99
2025-02-10,Samarinda,Paradip,Panamax,2150,13.0
2025-02-10,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.26
2025-02-10,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.12
2025-02-10,Samarinda,Dhamra,Panamax,2130,12.37
2025-02-10,Samarinda,Gangavaram,Panamax,2200,12.99
2025-02-10,Samarinda,Haldia,Handysize,2280,16.97
2025-02-10,Samarinda,Gopalpur,Supramax,2160,14.72
2025-02-10,Richards Bay,Paradip,Capesize,4450,19.9
2025-02-10,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.89
2025-02-10,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.46
2025-02-10,Richards Bay,Dhamra,Capesize,4480,19.62
2025-02-10,Richards Bay,Gangavaram,Capesize,4400,19.28
2025-02-10,Richards Bay,Haldia,Supramax,4580,27.88
2025-02-10,Richards Bay,Gopalpur,Panamax,4430,23.81
2025-02-10,Maputo,Paradip,Panamax,4250,23.02
2025-02-10,Maputo,Visakhapatnam (Outer),Panamax,4210,22.25
2025-02-10,Maputo,Visakhapatnam (Inner),Supramax,4210,26.51
2025-02-10,Maputo,Dhamra,Panamax,4280,22.69
2025-02-10,Maputo,Gangavaram,Panamax,4200,22.37
2025-02-10,Maputo,Haldia,Handysize,4380,29.83
2025-02-10,Maputo,Gopalpur,Supramax,4230,26.03
2025-02-10,Norfolk,Paradip,Capesize,9150,35.55
2025-02-10,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.3
2025-02-10,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.17
2025-02-10,Norfolk,Dhamra,Capesize,9180,35.8
2025-02-10,Norfolk,Gangavaram,Capesize,9100,35.92
2025-02-10,Norfolk,Haldia,Supramax,9280,49.68
2025-02-10,Norfolk,Gopalpur,Panamax,9130,43.67
2025-02-17,Newcastle,Paradip,Panamax,4820,26.33
2025-02-17,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.89
2025-02-17,Newcastle,Visakhapatnam (Inner),Panamax,4870,26.2
2025-02-17,Newcastle,Dhamra,Capesize,4800,21.29
2025-02-17,Newcastle,Gangavaram,Capesize,4880,21.63
2025-02-17,Newcastle,Haldia,Supramax,4950,31.54
2025-02-17,Newcastle,Gopalpur,Panamax,4840,26.29
2025-02-17,Samarinda,Paradip,Panamax,2150,13.64
2025-02-17,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.65
2025-02-17,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.37
2025-02-17,Samarinda,Dhamra,Panamax,2130,13.15
2025-02-17,Samarinda,Gangavaram,Panamax,2200,13.49
2025-02-17,Samarinda,Haldia,Handysize,2280,18.05
2025-02-17,Samarinda,Gopalpur,Supramax,2160,15.2
2025-02-17,Richards Bay,Paradip,Capesize,4450,20.04
2025-02-17,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.35
2025-02-17,Richards Bay,Visakhapatnam (Inner),Panamax,4410,25.09
2025-02-17,Richards Bay,Dhamra,Capesize,4480,20.82
2025-02-17,Richards Bay,Gangavaram,Capesize,4400,20.58
2025-02-17,Richards Bay,Haldia,Supramax,4580,28.83
2025-02-17,Richards Bay,Gopalpur,Panamax,4430,24.68
2025-02-17,Maputo,Paradip,Panamax,4250,24.32
2025-02-17,Maputo,Visakhapatnam (Outer),Panamax,4210,24.06
2025-02-17,Maputo,Visakhapatnam (Inner),Supramax,4210,27.28
2025-02-17,Maputo,Dhamra,Panamax,4280,23.74
2025-02-17,Maputo,Gangavaram,Panamax,4200,24.1
2025-02-17,Maputo,Haldia,Handysize,4380,31.04
2025-02-17,Maputo,Gopalpur,Supramax,4230,27.62
2025-02-17,Norfolk,Paradip,Capesize,9150,37.92
2025-02-17,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.78
2025-02-17,Norfolk,Visakhapatnam (Inner),Panamax,9110,44.47
2025-02-17,Norfolk,Dhamra,Capesize,9180,38.26
2025-02-17,Norfolk,Gangavaram,Capesize,9100,37.48
2025-02-17,Norfolk,Haldia,Supramax,9280,52.69
2025-02-17,Norfolk,Gopalpur,Panamax,9130,45.48
2025-02-24,Newcastle,Paradip,Panamax,4820,25.59
2025-02-24,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.36
2025-02-24,Newcastle,Visakhapatnam (Inner),Panamax,4870,26.35
2025-02-24,Newcastle,Dhamra,Capesize,4800,21.52
2025-02-24,Newcastle,Gangavaram,Capesize,4880,22.09
2025-02-24,Newcastle,Haldia,Supramax,4950,30.36
2025-02-24,Newcastle,Gopalpur,Panamax,4840,26.83
2025-02-24,Samarinda,Paradip,Panamax,2150,13.03
2025-02-24,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.45
2025-02-24,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.37
2025-02-24,Samarinda,Dhamra,Panamax,2130,12.97
2025-02-24,Samarinda,Gangavaram,Panamax,2200,13.49
2025-02-24,Samarinda,Haldia,Handysize,2280,17.6
2025-02-24,Samarinda,Gopalpur,Supramax,2160,15.17
2025-02-24,Richards Bay,Paradip,Capesize,4450,19.79
2025-02-24,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.96
2025-02-24,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.71
2025-02-24,Richards Bay,Dhamra,Capesize,4480,19.75
2025-02-24,Richards Bay,Gangavaram,Capesize,4400,19.43
2025-02-24,Richards Bay,Haldia,Supramax,4580,28.94
2025-02-24,Richards Bay,Gopalpur,Panamax,4430,24.07
2025-02-24,Maputo,Paradip,Panamax,4250,23.25
2025-02-24,Maputo,Visakhapatnam (Outer),Panamax,4210,23.18
2025-02-24,Maputo,Visakhapatnam (Inner),Supramax,4210,26.88
2025-02-24,Maputo,Dhamra,Panamax,4280,23.54
2025-02-24,Maputo,Gangavaram,Panamax,4200,22.67
2025-02-24,Maputo,Haldia,Handysize,4380,30.69
2025-02-24,Maputo,Gopalpur,Supramax,4230,27.06
2025-02-24,Norfolk,Paradip,Capesize,9150,36.92
2025-02-24,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.69
2025-02-24,Norfolk,Visakhapatnam (Inner),Panamax,9110,44.85
2025-02-24,Norfolk,Dhamra,Capesize,9180,37.2
2025-02-24,Norfolk,Gangavaram,Capesize,9100,36.3
2025-02-24,Norfolk,Haldia,Supramax,9280,52.87
2025-02-24,Norfolk,Gopalpur,Panamax,9130,44.52
2025-03-03,Newcastle,Paradip,Panamax,4820,26.12
2025-03-03,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.91
2025-03-03,Newcastle,Visakhapatnam (Inner),Panamax,4870,26.95
2025-03-03,Newcastle,Dhamra,Capesize,4800,21.2
2025-03-03,Newcastle,Gangavaram,Capesize,4880,21.92
2025-03-03,Newcastle,Haldia,Supramax,4950,31.58
2025-03-03,Newcastle,Gopalpur,Panamax,4840,26.67
2025-03-03,Samarinda,Paradip,Panamax,2150,13.31
2025-03-03,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.34
2025-03-03,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.35
2025-03-03,Samarinda,Dhamra,Panamax,2130,12.96
