date,port_name,vessels_at_anchor,vessels_at_berth,avg_waiting_time_days,congestion_level
2024-10-16,Paradip,12,3,3.12,Medium
2024-10-16,Visakhapatnam (Outer),7,4,1.86,Medium
2024-10-16,Visakhapatnam (Inner),9,5,2.4,Medium
2024-10-16,Dhamra,5,3,1.17,Low
2024-10-16,Gangavaram,5,1,1.25,Low
2024-10-16,Haldia,12,3,4.39,High
2024-10-16,Gopalpur,3,1,0.79,Low
2024-10-16,Newcastle,18,7,3.68,High
2024-10-16,Samarinda,4,5,0.71,Low
2024-10-16,Richards Bay,11,4,2.36,Medium
2024-10-16,Maputo,4,5,1.0,Low
2024-10-16,Norfolk,4,3,1.01,Low
2024-10-17,Paradip,12,4,3.44,Medium
2024-10-17,Visakhapatnam (Outer),4,6,1.0,Low
2024-10-17,Visakhapatnam (Inner),8,2,2.0,Medium
2024-10-17,Dhamra,7,4,1.68,Medium
2024-10-17,Gangavaram,3,1,0.94,Low
2024-10-17,Haldia,14,4,5.39,High
2024-10-17,Gopalpur,3,2,0.57,Low
2024-10-17,Newcastle,20,8,4.02,High
2024-10-17,Samarinda,8,7,1.63,Medium
2024-10-17,Richards Bay,10,5,2.5,Medium
2024-10-17,Maputo,5,1,0.93,Low
2024-10-17,Norfolk,3,3,0.82,Low
2024-10-18,Paradip,4,5,1.19,Low
2024-10-18,Visakhapatnam (Outer),4,4,1.18,Low
2024-10-18,Visakhapatnam (Inner),5,5,1.49,Low
2024-10-18,Dhamra,4,3,0.85,Low
2024-10-18,Gangavaram,3,2,0.56,Low
2024-10-18,Haldia,7,4,2.69,Medium
2024-10-18,Gopalpur,2,1,0.34,Low
2024-10-18,Newcastle,10,6,1.95,Medium
2024-10-18,Samarinda,5,6,0.87,Low
2024-10-18,Richards Bay,7,6,1.88,Medium
2024-10-18,Maputo,5,2,1.23,Low
2024-10-18,Norfolk,4,5,0.67,Low
2024-10-21,Paradip,11,6,3.19,Medium
2024-10-21,Visakhapatnam (Outer),6,5,1.49,Low
2024-10-21,Visakhapatnam (Inner),7,4,1.92,Medium
2024-10-21,Dhamra,5,3,1.2,Low
2024-10-21,Gangavaram,4,3,0.89,Low
2024-10-21,Haldia,12,6,4.4,High
2024-10-21,Gopalpur,2,1,0.38,Low
2024-10-21,Newcastle,13,7,2.79,Medium
2024-10-21,Samarinda,10,2,2.0,Medium
2024-10-21,Richards Bay,5,3,1.24,Low
2024-10-21,Maputo,5,3,1.07,Low
2024-10-21,Norfolk,2,3,0.45,Low
2024-10-22,Paradip,6,7,1.67,Medium
2024-10-22,Visakhapatnam (Outer),5,4,1.35,Low
2024-10-22,Visakhapatnam (Inner),9,5,2.31,Medium
2024-10-22,Dhamra,5,3,1.08,Low
2024-10-22,Gangavaram,5,1,1.08,Low
2024-10-22,Haldia,9,4,3.62,High
2024-10-22,Gopalpur,4,1,0.94,Low
2024-10-22,Newcastle,18,8,3.54,High
2024-10-22,Samarinda,9,6,1.56,Medium
2024-10-22,Richards Bay,8,5,1.87,Medium
2024-10-22,Maputo,3,3,0.68,Low
2024-10-22,Norfolk,5,2,0.96,Low
2024-10-23,Paradip,12,6,3.11,Medium
2024-10-23,Visakhapatnam (Outer),6,3,1.37,Low
2024-10-23,Visakhapatnam (Inner),7,5,1.94,Medium
2024-10-23,Dhamra,6,4,1.43,Low
2024-10-23,Gangavaram,4,2,1.07,Low
2024-10-23,Haldia,12,3,4.45,High
2024-10-23,Gopalpur,2,1,0.59,Low
2024-10-23,Newcastle,18,7,3.35,Medium
2024-10-23,Samarinda,9,5,1.8,Medium
2024-10-23,Richards Bay,8,5,1.91,Medium
2024-10-23,Maputo,6,3,1.39,Low
2024-10-23,Norfolk,5,4,0.97,Low
2024-10-24,Paradip,9,4,2.61,Medium
2024-10-24,Visakhapatnam (Outer),5,5,1.44,Low
2024-10-24,Visakhapatnam (Inner),12,6,2.86,Medium
2024-10-24,Dhamra,4,4,1.18,Low
2024-10-24,Gangavaram,1,2,0.61,Low
2024-10-24,Haldia,17,5,6.35,High
2024-10-24,Gopalpur,2,2,0.48,Low
2024-10-24,Newcastle,10,7,1.91,Medium
2024-10-24,Samarinda,5,6,0.94,Low
2024-10-24,Richards Bay,7,4,1.87,Medium
2024-10-24,Maputo,3,2,0.74,Low
2024-10-24,Norfolk,3,5,0.91,Low
2024-10-25,Paradip,9,5,2.35,Medium
2024-10-25,Visakhapatnam (Outer),7,5,1.6,Medium
2024-10-25,Visakhapatnam (Inner),6,6,1.82,Medium
2024-10-25,Dhamra,4,4,1.2,Low
2024-10-25,Gangavaram,4,3,1.1,Low
2024-10-25,Haldia,8,4,2.93,Medium
2024-10-25,Gopalpur,2,3,0.5,Low
2024-10-25,Newcastle,19,8,3.53,High
2024-10-25,Samarinda,7,5,1.41,Low
2024-10-25,Richards Bay,4,5,1.24,Low
2024-10-25,Maputo,4,2,0.92,Low
2024-10-25,Norfolk,5,4,1.02,Low
2024-10-28,Paradip,8,6,2.13,Medium
2024-10-28,Visakhapatnam (Outer),6,4,1.34,Low
2024-10-28,Visakhapatnam (Inner),7,3,1.87,Medium
2024-10-28,Dhamra,5,3,1.1,Low
2024-10-28,Gangavaram,4,2,1.06,Low
2024-10-28,Haldia,9,4,3.54,High
2024-10-28,Gopalpur,3,3,0.79,Low
2024-10-28,Newcastle,14,6,2.77,Medium
2024-10-28,Samarinda,7,6,1.25,Low
2024-10-28,Richards Bay,3,4,0.76,Low
2024-10-28,Maputo,3,3,0.58,Low
2024-10-28,Norfolk,6,4,1.31,Low
2024-10-29,Paradip,12,5,3.24,Medium
2024-10-29,Visakhapatnam (Outer),5,2,1.22,Low
2024-10-29,Visakhapatnam (Inner),5,5,1.4,Low
2024-10-29,Dhamra,5,4,1.28,Low
2024-10-29,Gangavaram,5,2,0.97,Low
2024-10-29,Haldia,9,4,3.48,Medium
2024-10-29,Gopalpur,2,1,0.67,Low
2024-10-29,Newcastle,15,6,2.99,Medium
2024-10-29,Samarinda,7,5,1.22,Low
2024-10-29,Richards Bay,7,4,1.58,Medium
2024-10-29,Maputo,5,2,1.02,Low
2024-10-29,Norfolk,5,5,0.92,Low
2024-10-30,Paradip,13,5,3.4,Medium
2024-10-30,Visakhapatnam (Outer),4,4,1.05,Low
2024-10-30,Visakhapatnam (Inner),3,4,0.78,Low
2024-10-30,Dhamra,6,2,1.45,Low
2024-10-30,Gangavaram,5,5,1.17,Low
2024-10-30,Haldia,13,4,4.77,High
2024-10-30,Gopalpur,3,1,0.85,Low
2024-10-30,Newcastle,17,7,3.31,Medium
2024-10-30,Samarinda,10,6,1.97,Medium
2024-10-30,Richards Bay,4,5,1.18,Low
2024-10-30,Maputo,2,2,0.78,Low
2024-10-30,Norfolk,4,4,0.84,Low
2024-10-31,Paradip,8,6,2.26,Medium
2024-10-31,Visakhapatnam (Outer),6,3,1.47,Low
2024-10-31,Visakhapatnam (Inner),7,5,1.69,Medium
2024-10-31,Dhamra,8,5,1.67,Medium
2024-10-31,Gangavaram,4,1,1.06,Low
2024-10-31,Haldia,13,6,5.02,High
2024-10-31,Gopalpur,3,1,0.71,Low
2024-10-31,Newcastle,11,8,2.17,Medium
2024-10-31,Samarinda,8,5,1.45,Low
2024-10-31,Richards Bay,5,5,1.49,Low
2024-10-31,Maputo,4,1,1.09,Low
2024-10-31,Norfolk,3,5,0.66,Low
2024-11-01,Paradip,12,5,3.31,Medium
2024-11-01,Visakhapatnam (Outer),8,3,1.77,Medium
2024-11-01,Visakhapatnam (Inner),9,3,2.18,Medium
2024-11-01,Dhamra,3,3,0.66,Low
2024-11-01,Gangavaram,3,4,0.63,Low
2024-11-01,Haldia,15,5,5.39,High
2024-11-01,Gopalpur,2,2,0.42,Low
2024-11-01,Newcastle,17,6,3.31,Medium
2024-11-01,Samarinda,10,5,1.88,Medium
2024-11-01,Richards Bay,11,4,2.61,Medium
2024-11-01,Maputo,5,3,1.03,Low
2024-11-01,Norfolk,3,3,0.69,Low
2024-11-04,Paradip,12,5,3.46,Medium
2024-11-04,Visakhapatnam (Outer),7,2,1.71,Medium
2024-11-04,Visakhapatnam (Inner),11,4,2.79,Medium
2024-11-04,Dhamra,5,4,1.18,Low
2024-11-04,Gangavaram,4,2,1.04,Low
2024-11-04,Haldia,17,6,6.33,High
2024-11-04,Gopalpur,4,3,0.93,Low
2024-11-04,Newcastle,16,7,3.05,Medium
2024-11-04,Samarinda,6,7,1.1,Low
2024-11-04,Richards Bay,9,5,2.21,Medium
2024-11-04,Maputo,3,3,0.94,Low
2024-11-04,Norfolk,3,3,0.53,Low
2024-11-05,Paradip,8,5,2.18,Medium
2024-11-05,Visakhapatnam (Outer),4,3,1.3,Low
2024-11-05,Visakhapatnam (Inner),2,4,0.85,Low
2024-11-05,Dhamra,4,3,0.96,Low
2024-11-05,Gangavaram,5,2,1.23,Low
2024-11-05,Haldia,11,4,4.09,High
2024-11-05,Gopalpur,4,1,0.9,Low
2024-11-05,Newcastle,20,7,3.95,High
2024-11-05,Samarinda,9,5,1.73,Medium
2024-11-05,Richards Bay,8,5,1.9,Medium
2024-11-05,Maputo,8,1,1.6,Medium
2024-11-05,Norfolk,3,1,0.7,Low
2024-11-06,Paradip,11,6,3.04,Medium
2024-11-06,Visakhapatnam (Outer),6,4,1.49,Low
2024-11-06,Visakhapatnam (Inner),8,4,1.96,Medium
2024-11-06,Dhamra,2,2,0.54,Low
2024-11-06,Gangavaram,3,1,0.7,Low
2024-11-06,Haldia,15,4,5.49,High
2024-11-06,Gopalpur,4,2,0.86,Low
2024-11-06,Newcastle,12,8,2.39,Medium
2024-11-06,Samarinda,7,5,1.15,Low
2024-11-06,Richards Bay,12,4,2.71,Medium
2024-11-06,Maputo,3,2,0.62,Low
2024-11-06,Norfolk,5,4,1.04,Low
2024-11-07,Paradip,10,5,2.8,Medium
2024-11-07,Visakhapatnam (Outer),5,5,1.38,Low
2024-11-07,Visakhapatnam (Inner),6,5,1.54,Medium
2024-11-07,Dhamra,6,5,1.31,Low
2024-11-07,Gangavaram,3,1,0.62,Low
2024-11-07,Haldia,11,6,4.01,High
2024-11-07,Gopalpur,3,2,0.51,Low
2024-11-07,Newcastle,9,8,1.99,Medium
2024-11-07,Samarinda,8,6,1.61,Medium
2024-11-07,Richards Bay,8,4,2.02,Medium
2024-11-07,Maputo,3,3,0.8,Low
2024-11-07,Norfolk,2,3,0.42,Low
2024-11-08,Paradip,14,5,3.94,High
2024-11-08,Visakhapatnam (Outer),5,2,1.44,Low
2024-11-08,Visakhapatnam (Inner),8,5,2.08,Medium
2024-11-08,Dhamra,4,1,1.16,Low
2024-11-08,Gangavaram,3,3,0.72,Low
2024-11-08,Haldia,10,6,3.71,High
2024-11-08,Gopalpur,2,1,0.6,Low
2024-11-08,Newcastle,15,6,2.93,Medium
2024-11-08,Samarinda,7,5,1.46,Low
2024-11-08,Richards Bay,10,4,2.36,Medium
2024-11-08,Maputo,5,2,1.19,Low
2024-11-08,Norfolk,3,3,0.72,Low
2024-11-11,Paradip,9,6,2.41,Medium
2024-11-11,Visakhapatnam (Outer),5,4,1.41,Low
2024-11-11,Visakhapatnam (Inner),8,5,1.99,Medium
2024-11-11,Dhamra,4,3,1.18,Low
2024-11-11,Gangavaram,5,3,0.95,Low
2024-11-11,Haldia,12,6,4.67,High
2024-11-11,Gopalpur,3,1,0.72,Low
2024-11-11,Newcastle,16,8,3.06,Medium
2024-11-11,Samarinda,10,5,1.77,Medium
2024-11-11,Richards Bay,11,4,2.31,Medium
2024-11-11,Maputo,4,2,0.86,Low
2024-11-11,Norfolk,1,4,0.41,Low
2024-11-12,Paradip,10,5,2.9,Medium
2024-11-12,Visakhapatnam (Outer),2,3,0.89,Low
2024-11-12,Visakhapatnam (Inner),6,4,1.61,Medium
2024-11-12,Dhamra,3,3,0.84,Low
2024-11-12,Gangavaram,4,3,0.73,Low
2024-11-12,Haldia,13,5,5.03,High
2024-11-12,Gopalpur,2,1,0.37,Low
2024-11-12,Newcastle,18,8,3.49,Medium
2024-11-12,Samarinda,10,5,1.95,Medium
2024-11-12,Richards Bay,9,4,2.27,Medium
2024-11-12,Maputo,5,2,1.05,Low
2024-11-12,Norfolk,4,3,0.69,Low
2024-11-13,Paradip,12,6,3.46,Medium
2024-11-13,Visakhapatnam (Outer),6,4,1.39,Low
2024-11-13,Visakhapatnam (Inner),9,4,2.47,Medium
2024-11-13,Dhamra,4,5,0.97,Low
2024-11-13,Gangavaram,4,1,1.08,Low
2024-11-13,Haldia,11,5,4.03,High
2024-11-13,Gopalpur,2,1,0.65,Low
2024-11-13,Newcastle,15,7,2.87,Medium
2024-11-13,Samarinda,7,5,1.41,Low
2024-11-13,Richards Bay,10,3,2.28,Medium
2024-11-13,Maputo,4,3,0.98,Low
2024-11-13,Norfolk,4,4,0.77,Low
2024-11-14,Paradip,7,7,2.08,Medium
2024-11-14,Visakhapatnam (Outer),6,4,1.34,Low
2024-11-14,Visakhapatnam (Inner),11,5,2.57,Medium
2024-11-14,Dhamra,5,3,1.25,Low
2024-11-14,Gangavaram,5,2,1.0,Low
2024-11-14,Haldia,11,4,4.22,High
2024-11-14,Gopalpur,3,1,0.46,Low
2024-11-14,Newcastle,12,8,2.42,Medium
2024-11-14,Samarinda,12,7,2.16,Medium
2024-11-14,Richards Bay,12,6,2.63,Medium
2024-11-14,Maputo,5,1,1.02,Low
2024-11-14,Norfolk,5,5,0.96,Low
2024-11-15,Paradip,12,7,3.49,Medium
2024-11-15,Visakhapatnam (Outer),5,3,1.39,Low
2024-11-15,Visakhapatnam (Inner),4,4,1.31,Low
2024-11-15,Dhamra,7,2,1.67,Medium
2024-11-15,Gangavaram,6,1,1.37,Low
2024-11-15,Haldia,8,4,3.22,Medium
2024-11-15,Gopalpur,1,4,0.61,Low
2024-11-15,Newcastle,13,8,2.78,Medium
2024-11-15,Samarinda,8,5,1.62,Medium
2024-11-15,Richards Bay,7,5,1.62,Medium
2024-11-15,Maputo,4,3,0.93,Low
2024-11-15,Norfolk,4,2,0.75,Low
2024-11-18,Paradip,7,4,1.91,Medium
2024-11-18,Visakhapatnam (Outer),4,3,1.29,Low
2024-11-18,Visakhapatnam (Inner),10,6,2.66,Medium
2024-11-18,Dhamra,7,5,1.61,Medium
2024-11-18,Gangavaram,3,2,0.59,Low
2024-11-18,Haldia,13,5,4.8,High
2024-11-18,Gopalpur,3,1,0.53,Low
2024-11-18,Newcastle,13,7,2.78,Medium
2024-11-18,Samarinda,4,5,0.75,Low
2024-11-18,Richards Bay,4,3,1.03,Low
2024-11-18,Maputo,4,1,1.1,Low
2024-11-18,Norfolk,3,1,0.66,Low
2024-11-19,Paradip,8,5,2.5,Medium
2024-11-19,Visakhapatnam (Outer),2,4,0.74,Low
2024-11-19,Visakhapatnam (Inner),5,6,1.6,Medium
2024-11-19,Dhamra,6,3,1.46,Low
2024-11-19,Gangavaram,1,2,0.5,Low
2024-11-19,Haldia,16,3,5.84,High
2024-11-19,Gopalpur,2,1,0.72,Low
2024-11-19,Newcastle,15,9,2.93,Medium
2024-11-19,Samarinda,7,6,1.22,Low
2024-11-19,Richards Bay,9,5,2.17,Medium
2024-11-19,Maputo,4,1,0.95,Low
2024-11-19,Norfolk,5,3,1.13,Low
2024-11-20,Paradip,12,4,3.38,Medium
2024-11-20,Visakhapatnam (Outer),5,5,1.43,Low
2024-11-20,Visakhapatnam (Inner),7,3,1.96,Medium
2024-11-20,Dhamra,3,3,0.67,Low
2024-11-20,Gangavaram,3,3,0.61,Low
2024-11-20,Haldia,9,3,3.54,High
2024-11-20,Gopalpur,1,1,0.54,Low
2024-11-20,Newcastle,13,7,2.81,Medium
2024-11-20,Samarinda,9,5,1.62,Medium
2024-11-20,Richards Bay,9,6,2.1,Medium
2024-11-20,Maputo,7,3,1.28,Low
2024-11-20,Norfolk,4,4,0.9,Low
2024-11-21,Paradip,8,4,2.48,Medium
2024-11-21,Visakhapatnam (Outer),7,4,1.62,Medium
2024-11-21,Visakhapatnam (Inner),6,4,1.58,Medium
2024-11-21,Dhamra,6,3,1.5,Medium
2024-11-21,Gangavaram,4,1,0.91,Low
2024-11-21,Haldia,14,6,5.24,High
2024-11-21,Gopalpur,3,1,0.47,Low
2024-11-21,Newcastle,15,10,2.94,Medium
2024-11-21,Samarinda,8,6,1.6,Medium
2024-11-21,Richards Bay,6,5,1.63,Medium
2024-11-21,Maputo,5,2,1.26,Low
2024-11-21,Norfolk,4,2,0.84,Low
2024-11-22,Paradip,10,6,2.93,Medium
2024-11-22,Visakhapatnam (Outer),5,4,1.24,Low
2024-11-22,Visakhapatnam (Inner),8,6,1.92,Medium
2024-11-22,Dhamra,3,3,0.98,Low
2024-11-22,Gangavaram,4,2,1.03,Low
2024-11-22,Haldia,7,5,2.61,Medium
2024-11-22,Gopalpur,2,1,0.37,Low
2024-11-22,Newcastle,12,7,2.55,Medium
2024-11-22,Samarinda,6,5,1.18,Low
2024-11-22,Richards Bay,10,5,2.42,Medium
2024-11-22,Maputo,4,1,1.04,Low
2024-11-22,Norfolk,3,4,0.86,Low
2024-11-25,Paradip,8,5,2.42,Medium
2024-11-25,Visakhapatnam (Outer),7,1,1.59,Medium
2024-11-25,Visakhapatnam (Inner),10,6,2.56,Medium
2024-11-25,Dhamra,4,4,0.86,Low
2024-11-25,Gangavaram,4,4,0.76,Low
2024-11-25,Haldia,16,5,6.01,High
2024-11-25,Gopalpur,3,3,0.51,Low
2024-11-25,Newcastle,13,8,2.49,Medium
2024-11-25,Samarinda,9,6,1.79,Medium
2024-11-25,Richards Bay,10,3,2.31,Medium
2024-11-25,Maputo,2,4,0.67,Low
2024-11-25,Norfolk,5,4,0.85,Low
2024-11-26,Paradip,11,5,3.18,Medium
2024-11-26,Visakhapatnam (Outer),6,2,1.39,Low
2024-11-26,Visakhapatnam (Inner),7,4,1.95,Medium
2024-11-26,Dhamra,4,2,1.05,Low
2024-11-26,Gangavaram,5,3,1.14,Low
2024-11-26,Haldia,10,4,3.63,High
2024-11-26,Gopalpur,2,3,0.58,Low
2024-11-26,Newcastle,9,6,2.11,Medium
2024-11-26,Samarinda,6,6,1.07,Low
2024-11-26,Richards Bay,10,5,2.43,Medium
2024-11-26,Maputo,4,3,0.85,Low
2024-11-26,Norfolk,3,3,0.58,Low
2024-11-27,Paradip,12,5,3.48,Medium
2024-11-27,Visakhapatnam (Outer),5,6,1.12,Low
2024-11-27,Visakhapatnam (Inner),10,5,2.32,Medium
2024-11-27,Dhamra,3,4,0.83,Low
2024-11-27,Gangavaram,4,3,1.02,Low
2024-11-27,Haldia,9,5,3.32,Medium
2024-11-27,Gopalpur,3,1,0.8,Low
2024-11-27,Newcastle,13,6,2.45,Medium
2024-11-27,Samarinda,8,6,1.58,Medium
2024-11-27,Richards Bay,10,3,2.17,Medium
2024-11-27,Maputo,7,2,1.39,Low
2024-11-27,Norfolk,4,4,0.7,Low
2024-11-28,Paradip,11,5,3.23,Medium
2024-11-28,Visakhapatnam (Outer),4,6,0.94,Low
2024-11-28,Visakhapatnam (Inner),9,5,2.37,Medium
2024-11-28,Dhamra,6,3,1.21,Low
2024-11-28,Gangavaram,3,3,0.57,Low
2024-11-28,Haldia,8,4,2.98,Medium
2024-11-28,Gopalpur,2,1,0.54,Low
2024-11-28,Newcastle,12,7,2.52,Medium
2024-11-28,Samarinda,6,8,1.02,Low
2024-11-28,Richards Bay,8,8,2.01,Medium
2024-11-28,Maputo,4,3,0.83,Low
2024-11-28,Norfolk,2,2,0.6,Low
2024-11-29,Paradip,10,5,2.97,Medium
2024-11-29,Visakhapatnam (Outer),6,1,1.56,Medium
2024-11-29,Visakhapatnam (Inner),7,6,2.03,Medium
2024-11-29,Dhamra,5,4,1.27,Low
2024-11-29,Gangavaram,2,4,0.67,Low
2024-11-29,Haldia,12,5,4.41,High
2024-11-29,Gopalpur,1,1,0.47,Low
2024-11-29,Newcastle,14,8,2.88,Medium
2024-11-29,Samarinda,9,5,1.82,Medium
2024-11-29,Richards Bay,8,4,1.77,Medium
2024-11-29,Maputo,5,3,1.26,Low
2024-11-29,Norfolk,4,2,0.78,Low
2024-12-02,Paradip,8,6,2.21,Medium
2024-12-02,Visakhapatnam (Outer),4,2,1.22,Low
2024-12-02,Visakhapatnam (Inner),9,4,2.42,Medium
2024-12-02,Dhamra,5,5,1.17,Low
2024-12-02,Gangavaram,2,1,0.4,Low
2024-12-02,Haldia,12,3,4.44,High
2024-12-02,Gopalpur,2,2,0.55,Low
2024-12-02,Newcastle,10,7,2.08,Medium
2024-12-02,Samarinda,8,6,1.41,Low
2024-12-02,Richards Bay,13,3,2.92,Medium
2024-12-02,Maputo,9,1,1.86,Medium
2024-12-02,Norfolk,3,3,0.6,Low
2024-12-03,Paradip,17,6,4.39,High
2024-12-03,Visakhapatnam (Outer),5,2,1.19,Low
2024-12-03,Visakhapatnam (Inner),8,2,1.92,Medium
2024-12-03,Dhamra,4,4,1.2,Low
2024-12-03,Gangavaram,5,2,0.97,Low
2024-12-03,Haldia,11,3,4.12,High
2024-12-03,Gopalpur,2,2,0.66,Low
2024-12-03,Newcastle,16,8,3.31,Medium
2024-12-03,Samarinda,8,4,1.44,Low
2024-12-03,Richards Bay,8,3,1.71,Medium
2024-12-03,Maputo,4,2,1.14,Low
2024-12-03,Norfolk,5,4,0.91,Low
2024-12-04,Paradip,9,5,2.4,Medium
2024-12-04,Visakhapatnam (Outer),4,3,0.96,Low
2024-12-04,Visakhapatnam (Inner),8,5,1.91,Medium
2024-12-04,Dhamra,5,3,1.24,Low
2024-12-04,Gangavaram,3,3,0.61,Low
2024-12-04,Haldia,9,5,3.33,Medium
2024-12-04,Gopalpur,2,1,0.72,Low
2024-12-04,Newcastle,13,9,2.55,Medium
2024-12-04,Samarinda,5,6,1.06,Low
2024-12-04,Richards Bay,4,3,0.92,Low
2024-12-04,Maputo,5,2,0.92,Low
2024-12-04,Norfolk,2,4,0.68,Low
2024-12-05,Paradip,9,4,2.42,Medium
2024-12-05,Visakhapatnam (Outer),6,6,1.51,Medium
2024-12-05,Visakhapatnam (Inner),10,5,2.45,Medium
2024-12-05,Dhamra,3,3,0.87,Low
2024-12-05,Gangavaram,5,2,1.07,Low
2024-12-05,Haldia,13,2,5.02,High
2024-12-05,Gopalpur,3,1,0.85,Low
2024-12-05,Newcastle,16,8,3.05,Medium
2024-12-05,Samarinda,8,5,1.49,Low
2024-12-05,Richards Bay,7,4,1.57,Medium
2024-12-05,Maputo,1,2,0.46,Low
2024-12-05,Norfolk,4,4,0.82,Low
2024-12-06,Paradip,10,5,2.71,Medium
2024-12-06,Visakhapatnam (Outer),5,4,1.33,Low
2024-12-06,Visakhapatnam (Inner),10,5,2.69,Medium
2024-12-06,Dhamra,4,3,0.87,Low
2024-12-06,Gangavaram,5,2,0.93,Low
2024-12-06,Haldia,12,3,4.42,High
2024-12-06,Gopalpur,4,2,0.63,Low
2024-12-06,Newcastle,16,8,3.11,Medium
2024-12-06,Samarinda,6,6,1.1,Low
2024-12-06,Richards Bay,12,5,2.66,Medium
2024-12-06,Maputo,6,2,1.4,Low
2024-12-06,Norfolk,3,3,0.64,Low
2024-12-09,Paradip,6,5,1.94,Medium
2024-12-09,Visakhapatnam (Outer),6,5,1.49,Low
2024-12-09,Visakhapatnam (Inner),8,7,2.01,Medium
2024-12-09,Dhamra,4,3,0.95,Low
2024-12-09,Gangavaram,4,1,0.98,Low
2024-12-09,Haldia,8,6,3.01,Medium
2024-12-09,Gopalpur,2,1,0.35,Low
2024-12-09,Newcastle,15,7,3.04,Medium
2024-12-09,Samarinda,6,6,1.16,Low
2024-12-09,Richards Bay,9,4,2.23,Medium
2024-12-09,Maputo,4,2,0.99,Low
2024-12-09,Norfolk,2,5,0.66,Low
2024-12-10,Paradip,4,4,1.26,Low
2024-12-10,Visakhapatnam (Outer),3,3,0.8,Low
2024-12-10,Visakhapatnam (Inner),10,6,2.49,Medium
2024-12-10,Dhamra,4,3,1.06,Low
2024-12-10,Gangavaram,3,4,0.72,Low
2024-12-10,Haldia,8,5,3.27,Medium
2024-12-10,Gopalpur,2,2,0.44,Low
2024-12-10,Newcastle,14,7,2.65,Medium
2024-12-10,Samarinda,5,6,1.17,Low
2024-12-10,Richards Bay,9,4,2.22,Medium
2024-12-10,Maputo,5,2,0.92,Low
2024-12-10,Norfolk,5,2,1.14,Low
2024-12-11,Paradip,14,8,3.96,High
2024-12-11,Visakhapatnam (Outer),6,3,1.33,Low
2024-12-11,Visakhapatnam (Inner),13,3,2.96,Medium
2024-12-11,Dhamra,6,3,1.36,Low
2024-12-11,Gangavaram,4,4,1.05,Low
2024-12-11,Haldia,14,4,5.11,High
2024-12-11,Gopalpur,3,1,0.78,Low
2024-12-11,Newcastle,11,8,2.2,Medium
2024-12-11,Samarinda,6,5,1.27,Low
2024-12-11,Richards Bay,9,4,2.17,Medium
2024-12-11,Maputo,5,2,1.28,Low
2024-12-11,Norfolk,4,4,0.98,Low
2024-12-12,Paradip,8,4,2.18,Medium
2024-12-12,Visakhapatnam (Outer),7,2,1.86,Medium
2024-12-12,Visakhapatnam (Inner),11,6,2.53,Medium
2024-12-12,Dhamra,4,4,1.12,Low
2024-12-12,Gangavaram,4,3,0.96,Low
2024-12-12,Haldia,15,4,5.65,High
2024-12-12,Gopalpur,2,3,0.48,Low
2024-12-12,Newcastle,14,8,2.7,Medium
2024-12-12,Samarinda,11,6,2.1,Medium
2024-12-12,Richards Bay,7,5,1.89,Medium
2024-12-12,Maputo,3,3,0.69,Low
2024-12-12,Norfolk,2,3,0.5,Low
2024-12-13,Paradip,11,5,2.92,Medium
2024-12-13,Visakhapatnam (Outer),5,4,1.33,Low
2024-12-13,Visakhapatnam (Inner),8,4,1.9,Medium
2024-12-13,Dhamra,5,4,1.08,Low
2024-12-13,Gangavaram,2,1,0.56,Low
2024-12-13,Haldia,12,4,4.37,High
2024-12-13,Gopalpur,2,2,0.59,Low
2024-12-13,Newcastle,11,8,2.26,Medium
2024-12-13,Samarinda,8,6,1.56,Medium
2024-12-13,Richards Bay,7,5,1.87,Medium
2024-12-13,Maputo,4,3,1.02,Low
2024-12-13,Norfolk,5,3,1.01,Low
2024-12-16,Paradip,8,5,2.48,Medium
2024-12-16,Visakhapatnam (Outer),5,3,1.49,Low
2024-12-16,Visakhapatnam (Inner),4,7,1.29,Low
2024-12-16,Dhamra,4,2,1.14,Low
2024-12-16,Gangavaram,3,3,0.75,Low
2024-12-16,Haldia,10,5,3.6,High
2024-12-16,Gopalpur,3,2,0.7,Low
2024-12-16,Newcastle,15,9,3.11,Medium
2024-12-16,Samarinda,7,5,1.43,Low
2024-12-16,Richards Bay,9,4,2.26,Medium
2024-12-16,Maputo,5,3,1.01,Low
2024-12-16,Norfolk,2,5,0.72,Low
2024-12-17,Paradip,9,6,2.45,Medium
2024-12-17,Visakhapatnam (Outer),6,4,1.47,Low
2024-12-17,Visakhapatnam (Inner),7,4,1.86,Medium
2024-12-17,Dhamra,5,2,1.09,Low
2024-12-17,Gangavaram,2,1,0.62,Low
2024-12-17,Haldia,6,6,2.54,Medium
2024-12-17,Gopalpur,2,2,0.43,Low
2024-12-17,Newcastle,10,7,2.23,Medium
2024-12-17,Samarinda,8,5,1.47,Low
2024-12-17,Richards Bay,11,6,2.42,Medium
2024-12-17,Maputo,4,3,1.14,Low
2024-12-17,Norfolk,4,3,0.84,Low
2024-12-18,Paradip,9,5,2.49,Medium
2024-12-18,Visakhapatnam (Outer),5,1,1.22,Low
2024-12-18,Visakhapatnam (Inner),5,4,1.29,Low
2024-12-18,Dhamra,6,3,1.51,Medium
2024-12-18,Gangavaram,2,1,0.69,Low
2024-12-18,Haldia,10,6,3.99,High
2024-12-18,Gopalpur,4,2,0.92,Low
2024-12-18,Newcastle,20,8,4.08,High
