date,port,fuel_type,price_usd_per_ton
2024-10-02,Visakhapatnam,LSMGO,785.04
2024-10-02,Visakhapatnam,HSFO,435.2
2024-10-03,Singapore,VLSFO,558.25
2024-10-03,Singapore,LSMGO,745.9
2024-10-03,Singapore,HSFO,397.78
2024-10-03,Fujairah,VLSFO,548.27
2024-10-03,Fujairah,LSMGO,738.86
2024-10-03,Fujairah,HSFO,384.67
2024-10-03,Rotterdam,VLSFO,530.85
2024-10-03,Rotterdam,LSMGO,725.71
2024-10-03,Rotterdam,HSFO,372.79
2024-10-03,Visakhapatnam,VLSFO,593.7
2024-10-03,Visakhapatnam,LSMGO,786.26
2024-10-03,Visakhapatnam,HSFO,430.85
2024-10-04,Singapore,VLSFO,549.82
2024-10-04,Singapore,LSMGO,736.38
2024-10-04,Singapore,HSFO,388.18
2024-10-04,Fujairah,VLSFO,538.75
2024-10-04,Fujairah,LSMGO,726.53
2024-10-04,Fujairah,HSFO,379.91
2024-10-04,Rotterdam,VLSFO,524.29
2024-10-04,Rotterdam,LSMGO,712.86
2024-10-04,Rotterdam,HSFO,362.25
2024-10-04,Visakhapatnam,VLSFO,583.03
2024-10-04,Visakhapatnam,LSMGO,773.17
2024-10-04,Visakhapatnam,HSFO,421.34
2024-10-07,Singapore,VLSFO,551.15
2024-10-07,Singapore,LSMGO,741.72
2024-10-07,Singapore,HSFO,393.27
2024-10-07,Fujairah,VLSFO,540.87
2024-10-07,Fujairah,LSMGO,731.19
2024-10-07,Fujairah,HSFO,376.98
2024-10-07,Rotterdam,VLSFO,525.24
2024-10-07,Rotterdam,LSMGO,717.9
2024-10-07,Rotterdam,HSFO,366.84
2024-10-07,Visakhapatnam,VLSFO,583.96
2024-10-07,Visakhapatnam,LSMGO,778.76
2024-10-07,Visakhapatnam,HSFO,428.57
2024-10-08,Singapore,VLSFO,556.92
2024-10-08,Singapore,LSMGO,744.03
2024-10-08,Singapore,HSFO,398.23
2024-10-08,Fujairah,VLSFO,545.13
2024-10-08,Fujairah,LSMGO,736.32
2024-10-08,Fujairah,HSFO,386.14
2024-10-08,Rotterdam,VLSFO,533.45
2024-10-08,Rotterdam,LSMGO,721.74
2024-10-08,Rotterdam,HSFO,369.47
2024-10-08,Visakhapatnam,VLSFO,592.66
2024-10-08,Visakhapatnam,LSMGO,782.35
2024-10-08,Visakhapatnam,HSFO,433.08
2024-10-09,Singapore,VLSFO,563.75
2024-10-09,Singapore,LSMGO,753.9
2024-10-09,Singapore,HSFO,408.07
2024-10-09,Fujairah,VLSFO,555.23
2024-10-09,Fujairah,LSMGO,746.18
2024-10-09,Fujairah,HSFO,395.28
2024-10-09,Rotterdam,VLSFO,541.31
2024-10-09,Rotterdam,LSMGO,731.65
2024-10-09,Rotterdam,HSFO,383.06
2024-10-09,Visakhapatnam,VLSFO,601.2
2024-10-09,Visakhapatnam,LSMGO,791.52
2024-10-09,Visakhapatnam,HSFO,438.67
2024-10-10,Singapore,VLSFO,574.57
2024-10-10,Singapore,LSMGO,766.03
2024-10-10,Singapore,HSFO,413.35
2024-10-10,Fujairah,VLSFO,560.94
2024-10-10,Fujairah,LSMGO,751.61
2024-10-10,Fujairah,HSFO,401.18
2024-10-10,Rotterdam,VLSFO,548.02
2024-10-10,Rotterdam,LSMGO,739.28
2024-10-10,Rotterdam,HSFO,392.18
2024-10-10,Visakhapatnam,VLSFO,609.77
2024-10-10,Visakhapatnam,LSMGO,797.86
2024-10-10,Visakhapatnam,HSFO,447.19
2024-10-11,Singapore,VLSFO,564.09
2024-10-11,Singapore,LSMGO,752.21
2024-10-11,Singapore,HSFO,404.84
2024-10-11,Fujairah,VLSFO,551.87
2024-10-11,Fujairah,LSMGO,742.69
2024-10-11,Fujairah,HSFO,389.54
2024-10-11,Rotterdam,VLSFO,539.06
2024-10-11,Rotterdam,LSMGO,726.49
2024-10-11,Rotterdam,HSFO,380.54
2024-10-11,Visakhapatnam,VLSFO,598.73
2024-10-11,Visakhapatnam,LSMGO,786.86
2024-10-11,Visakhapatnam,HSFO,436.53
2024-10-14,Singapore,VLSFO,553.19
2024-10-14,Singapore,LSMGO,746.21
2024-10-14,Singapore,HSFO,393.36
2024-10-14,Fujairah,VLSFO,543.62
2024-10-14,Fujairah,LSMGO,731.63
2024-10-14,Fujairah,HSFO,384.02
2024-10-14,Rotterdam,VLSFO,531.94
2024-10-14,Rotterdam,LSMGO,721.71
2024-10-14,Rotterdam,HSFO,371.61
2024-10-14,Visakhapatnam,VLSFO,588.17
2024-10-14,Visakhapatnam,LSMGO,777.58
2024-10-14,Visakhapatnam,HSFO,431.24
2024-10-15,Singapore,VLSFO,558.6
2024-10-15,Singapore,LSMGO,748.98
2024-10-15,Singapore,HSFO,396.58
2024-10-15,Fujairah,VLSFO,545.95
2024-10-15,Fujairah,LSMGO,734.59
2024-10-15,Fujairah,HSFO,389.67
2024-10-15,Rotterdam,VLSFO,532.85
2024-10-15,Rotterdam,LSMGO,724.73
2024-10-15,Rotterdam,HSFO,371.62
2024-10-15,Visakhapatnam,VLSFO,595.39
2024-10-15,Visakhapatnam,LSMGO,783.33
2024-10-15,Visakhapatnam,HSFO,436.78
2024-10-16,Singapore,VLSFO,566.09
2024-10-16,Singapore,LSMGO,752.71
2024-10-16,Singapore,HSFO,406.16
2024-10-16,Fujairah,VLSFO,554.73
2024-10-16,Fujairah,LSMGO,743.71
2024-10-16,Fujairah,HSFO,393.83
2024-10-16,Rotterdam,VLSFO,537.25
2024-10-16,Rotterdam,LSMGO,729.22
2024-10-16,Rotterdam,HSFO,376.16
2024-10-16,Visakhapatnam,VLSFO,596.33
2024-10-16,Visakhapatnam,LSMGO,791.75
2024-10-16,Visakhapatnam,HSFO,437.72
2024-10-17,Singapore,VLSFO,569.66
2024-10-17,Singapore,LSMGO,760.01
2024-10-17,Singapore,HSFO,410.32
2024-10-17,Fujairah,VLSFO,559.15
2024-10-17,Fujairah,LSMGO,744.62
2024-10-17,Fujairah,HSFO,393.41
2024-10-17,Rotterdam,VLSFO,542.64
2024-10-17,Rotterdam,LSMGO,730.95
2024-10-17,Rotterdam,HSFO,380.3
2024-10-17,Visakhapatnam,VLSFO,602.33
2024-10-17,Visakhapatnam,LSMGO,794.87
2024-10-17,Visakhapatnam,HSFO,443.57
2024-10-18,Singapore,VLSFO,599.94
2024-10-18,Singapore,LSMGO,791.99
2024-10-18,Singapore,HSFO,439.45
2024-10-18,Fujairah,VLSFO,586.15
2024-10-18,Fujairah,LSMGO,780.65
2024-10-18,Fujairah,HSFO,429.8
2024-10-18,Rotterdam,VLSFO,577.63
2024-10-18,Rotterdam,LSMGO,763.29
2024-10-18,Rotterdam,HSFO,418.08
2024-10-18,Visakhapatnam,VLSFO,636.78
2024-10-18,Visakhapatnam,LSMGO,826.44
2024-10-18,Visakhapatnam,HSFO,476.81
2024-10-21,Singapore,VLSFO,608.45
2024-10-21,Singapore,LSMGO,796.79
2024-10-21,Singapore,HSFO,446.75
2024-10-21,Fujairah,VLSFO,597.21
2024-10-21,Fujairah,LSMGO,785.81
2024-10-21,Fujairah,HSFO,433.92
2024-10-21,Rotterdam,VLSFO,582.51
2024-10-21,Rotterdam,LSMGO,770.6
2024-10-21,Rotterdam,HSFO,419.64
2024-10-21,Visakhapatnam,VLSFO,641.85
2024-10-21,Visakhapatnam,LSMGO,833.84
2024-10-21,Visakhapatnam,HSFO,483.84
2024-10-22,Singapore,VLSFO,615.71
2024-10-22,Singapore,LSMGO,806.82
2024-10-22,Singapore,HSFO,454.93
2024-10-22,Fujairah,VLSFO,607.63
2024-10-22,Fujairah,LSMGO,797.54
2024-10-22,Fujairah,HSFO,445.55
2024-10-22,Rotterdam,VLSFO,593.48
2024-10-22,Rotterdam,LSMGO,782.95
2024-10-22,Rotterdam,HSFO,432.21
2024-10-22,Visakhapatnam,VLSFO,648.98
2024-10-22,Visakhapatnam,LSMGO,841.38
2024-10-22,Visakhapatnam,HSFO,492.7
2024-10-23,Singapore,VLSFO,626.61
2024-10-23,Singapore,LSMGO,814.78
2024-10-23,Singapore,HSFO,468.19
2024-10-23,Fujairah,VLSFO,611.55
2024-10-23,Fujairah,LSMGO,803.54
2024-10-23,Fujairah,HSFO,454.69
2024-10-23,Rotterdam,VLSFO,601.72
2024-10-23,Rotterdam,LSMGO,791.43
2024-10-23,Rotterdam,HSFO,439.19
2024-10-23,Visakhapatnam,VLSFO,658.48
2024-10-23,Visakhapatnam,LSMGO,851.36
2024-10-23,Visakhapatnam,HSFO,501.14
2024-10-24,Singapore,VLSFO,629.79
2024-10-24,Singapore,LSMGO,822.95
2024-10-24,Singapore,HSFO,471.45
2024-10-24,Fujairah,VLSFO,620.72
2024-10-24,Fujairah,LSMGO,811.74
2024-10-24,Fujairah,HSFO,457.73
2024-10-24,Rotterdam,VLSFO,603.83
2024-10-24,Rotterdam,LSMGO,798.39
2024-10-24,Rotterdam,HSFO,447.37
2024-10-24,Visakhapatnam,VLSFO,667.91
2024-10-24,Visakhapatnam,LSMGO,858.74
2024-10-24,Visakhapatnam,HSFO,508.53
2024-10-25,Singapore,VLSFO,631.56
2024-10-25,Singapore,LSMGO,819.01
2024-10-25,Singapore,HSFO,468.72
2024-10-25,Fujairah,VLSFO,616.2
2024-10-25,Fujairah,LSMGO,804.71
2024-10-25,Fujairah,HSFO,457.23
2024-10-25,Rotterdam,VLSFO,602.45
2024-10-25,Rotterdam,LSMGO,796.32
2024-10-25,Rotterdam,HSFO,444.29
2024-10-25,Visakhapatnam,VLSFO,664.35
2024-10-25,Visakhapatnam,LSMGO,852.92
2024-10-25,Visakhapatnam,HSFO,501.1
2024-10-28,Singapore,VLSFO,633.2
2024-10-28,Singapore,LSMGO,825.55
2024-10-28,Singapore,HSFO,473.52
2024-10-28,Fujairah,VLSFO,624.65
2024-10-28,Fujairah,LSMGO,816.3
2024-10-28,Fujairah,HSFO,466.31
2024-10-28,Rotterdam,VLSFO,611.97
2024-10-28,Rotterdam,LSMGO,799.28
2024-10-28,Rotterdam,HSFO,453.19
2024-10-28,Visakhapatnam,VLSFO,673.33
2024-10-28,Visakhapatnam,LSMGO,859.19
2024-10-28,Visakhapatnam,HSFO,512.44
2024-10-29,Singapore,VLSFO,627.42
2024-10-29,Singapore,LSMGO,820.52
2024-10-29,Singapore,HSFO,471.69
2024-10-29,Fujairah,VLSFO,613.88
2024-10-29,Fujairah,LSMGO,809.09
2024-10-29,Fujairah,HSFO,457.44
2024-10-29,Rotterdam,VLSFO,606.54
2024-10-29,Rotterdam,LSMGO,793.49
2024-10-29,Rotterdam,HSFO,445.79
2024-10-29,Visakhapatnam,VLSFO,661.08
2024-10-29,Visakhapatnam,LSMGO,852.72
2024-10-29,Visakhapatnam,HSFO,501.11
2024-10-30,Singapore,VLSFO,629.39
2024-10-30,Singapore,LSMGO,818.44
2024-10-30,Singapore,HSFO,468.65
2024-10-30,Fujairah,VLSFO,617.16
2024-10-30,Fujairah,LSMGO,802.04
2024-10-30,Fujairah,HSFO,453.85
2024-10-30,Rotterdam,VLSFO,598.96
2024-10-30,Rotterdam,LSMGO,789.8
2024-10-30,Rotterdam,HSFO,439.91
2024-10-30,Visakhapatnam,VLSFO,661.35
2024-10-30,Visakhapatnam,LSMGO,850.14
2024-10-30,Visakhapatnam,HSFO,499.14
2024-10-31,Singapore,VLSFO,620.04
2024-10-31,Singapore,LSMGO,809.92
2024-10-31,Singapore,HSFO,464.87
2024-10-31,Fujairah,VLSFO,611.59
2024-10-31,Fujairah,LSMGO,802.84
2024-10-31,Fujairah,HSFO,449.67
2024-10-31,Rotterdam,VLSFO,595.7
2024-10-31,Rotterdam,LSMGO,788.82
2024-10-31,Rotterdam,HSFO,435.99
2024-10-31,Visakhapatnam,VLSFO,655.83
2024-10-31,Visakhapatnam,LSMGO,845.43
2024-10-31,Visakhapatnam,HSFO,494.81
2024-11-01,Singapore,VLSFO,621.4
2024-11-01,Singapore,LSMGO,811.99
2024-11-01,Singapore,HSFO,463.9
2024-11-01,Fujairah,VLSFO,608.24
2024-11-01,Fujairah,LSMGO,799.12
2024-11-01,Fujairah,HSFO,452.71
2024-11-01,Rotterdam,VLSFO,595.74
2024-11-01,Rotterdam,LSMGO,786.92
2024-11-01,Rotterdam,HSFO,440.05
2024-11-01,Visakhapatnam,VLSFO,655.79
2024-11-01,Visakhapatnam,LSMGO,845.36
2024-11-01,Visakhapatnam,HSFO,497.77
2024-11-04,Singapore,VLSFO,643.36
2024-11-04,Singapore,LSMGO,834.93
2024-11-04,Singapore,HSFO,486.37
2024-11-04,Fujairah,VLSFO,630.37
2024-11-04,Fujairah,LSMGO,823.03
2024-11-04,Fujairah,HSFO,472.58
2024-11-04,Rotterdam,VLSFO,617.41
2024-11-04,Rotterdam,LSMGO,810.29
2024-11-04,Rotterdam,HSFO,458.19
2024-11-04,Visakhapatnam,VLSFO,679.48
2024-11-04,Visakhapatnam,LSMGO,867.04
2024-11-04,Visakhapatnam,HSFO,519.31
2024-11-05,Singapore,VLSFO,625.4
2024-11-05,Singapore,LSMGO,818.49
2024-11-05,Singapore,HSFO,463.9
2024-11-05,Fujairah,VLSFO,614.07
2024-11-05,Fujairah,LSMGO,804.31
2024-11-05,Fujairah,HSFO,455.91
2024-11-05,Rotterdam,VLSFO,602.01
2024-11-05,Rotterdam,LSMGO,792.56
2024-11-05,Rotterdam,HSFO,443.22
2024-11-05,Visakhapatnam,VLSFO,663.73
2024-11-05,Visakhapatnam,LSMGO,850.44
2024-11-05,Visakhapatnam,HSFO,501.79
2024-11-06,Singapore,VLSFO,635.11
2024-11-06,Singapore,LSMGO,826.01
2024-11-06,Singapore,HSFO,475.41
2024-11-06,Fujairah,VLSFO,620.3
2024-11-06,Fujairah,LSMGO,809.24
2024-11-06,Fujairah,HSFO,461.01
2024-11-06,Rotterdam,VLSFO,609.52
2024-11-06,Rotterdam,LSMGO,798.03
2024-11-06,Rotterdam,HSFO,447.97
2024-11-06,Visakhapatnam,VLSFO,670.1
2024-11-06,Visakhapatnam,LSMGO,857.24
2024-11-06,Visakhapatnam,HSFO,510.23
2024-11-07,Singapore,VLSFO,617.26
2024-11-07,Singapore,LSMGO,806.79
2024-11-07,Singapore,HSFO,457.55
2024-11-07,Fujairah,VLSFO,607.4
2024-11-07,Fujairah,LSMGO,793.58
2024-11-07,Fujairah,HSFO,444.0
2024-11-07,Rotterdam,VLSFO,595.53
2024-11-07,Rotterdam,LSMGO,780.87
2024-11-07,Rotterdam,HSFO,433.23
2024-11-07,Visakhapatnam,VLSFO,653.3
2024-11-07,Visakhapatnam,LSMGO,842.76
2024-11-07,Visakhapatnam,HSFO,493.69
2024-11-08,Singapore,VLSFO,611.89
2024-11-08,Singapore,LSMGO,803.83
2024-11-08,Singapore,HSFO,452.74
2024-11-08,Fujairah,VLSFO,602.48
2024-11-08,Fujairah,LSMGO,789.36
2024-11-08,Fujairah,HSFO,441.93
2024-11-08,Rotterdam,VLSFO,586.62
2024-11-08,Rotterdam,LSMGO,777.18
2024-11-08,Rotterdam,HSFO,426.82
2024-11-08,Visakhapatnam,VLSFO,646.61
2024-11-08,Visakhapatnam,LSMGO,840.46
2024-11-08,Visakhapatnam,HSFO,487.22
2024-11-11,Singapore,VLSFO,626.15
2024-11-11,Singapore,LSMGO,816.41
2024-11-11,Singapore,HSFO,464.02
2024-11-11,Fujairah,VLSFO,609.45
2024-11-11,Fujairah,LSMGO,800.84
2024-11-11,Fujairah,HSFO,453.38
2024-11-11,Rotterdam,VLSFO,597.8
2024-11-11,Rotterdam,LSMGO,786.11
2024-11-11,Rotterdam,HSFO,438.93
2024-11-11,Visakhapatnam,VLSFO,660.66
2024-11-11,Visakhapatnam,LSMGO,850.37
2024-11-11,Visakhapatnam,HSFO,496.64
2024-11-12,Singapore,VLSFO,625.29
2024-11-12,Singapore,LSMGO,812.58
2024-11-12,Singapore,HSFO,462.56
2024-11-12,Fujairah,VLSFO,614.5
2024-11-12,Fujairah,LSMGO,800.75
2024-11-12,Fujairah,HSFO,450.84
2024-11-12,Rotterdam,VLSFO,596.26
2024-11-12,Rotterdam,LSMGO,791.48
2024-11-12,Rotterdam,HSFO,441.01
2024-11-12,Visakhapatnam,VLSFO,660.02
2024-11-12,Visakhapatnam,LSMGO,850.76
2024-11-12,Visakhapatnam,HSFO,497.17
2024-11-13,Singapore,VLSFO,613.98
2024-11-13,Singapore,LSMGO,803.33
2024-11-13,Singapore,HSFO,451.79
2024-11-13,Fujairah,VLSFO,602.14
2024-11-13,Fujairah,LSMGO,794.75
2024-11-13,Fujairah,HSFO,439.47
2024-11-13,Rotterdam,VLSFO,587.98
2024-11-13,Rotterdam,LSMGO,777.47
2024-11-13,Rotterdam,HSFO,427.66
2024-11-13,Visakhapatnam,VLSFO,651.68
2024-11-13,Visakhapatnam,LSMGO,839.03
2024-11-13,Visakhapatnam,HSFO,489.02
2024-11-14,Singapore,VLSFO,609.26
2024-11-14,Singapore,LSMGO,795.62
2024-11-14,Singapore,HSFO,447.62
2024-11-14,Fujairah,VLSFO,595.28
2024-11-14,Fujairah,LSMGO,786.28
2024-11-14,Fujairah,HSFO,438.69
2024-11-14,Rotterdam,VLSFO,584.31
2024-11-14,Rotterdam,LSMGO,772.08
2024-11-14,Rotterdam,HSFO,424.66
2024-11-14,Visakhapatnam,VLSFO,640.72
2024-11-14,Visakhapatnam,LSMGO,829.88
2024-11-14,Visakhapatnam,HSFO,480.92
2024-11-15,Singapore,VLSFO,613.0
2024-11-15,Singapore,LSMGO,804.02
2024-11-15,Singapore,HSFO,454.64
2024-11-15,Fujairah,VLSFO,604.42
2024-11-15,Fujairah,LSMGO,792.01
2024-11-15,Fujairah,HSFO,441.96
2024-11-15,Rotterdam,VLSFO,586.25
2024-11-15,Rotterdam,LSMGO,776.16
2024-11-15,Rotterdam,HSFO,429.26
2024-11-15,Visakhapatnam,VLSFO,648.58
2024-11-15,Visakhapatnam,LSMGO,840.99
2024-11-15,Visakhapatnam,HSFO,486.92
2024-11-18,Singapore,VLSFO,604.44
2024-11-18,Singapore,LSMGO,796.98
2024-11-18,Singapore,HSFO,445.71
2024-11-18,Fujairah,VLSFO,592.59
2024-11-18,Fujairah,LSMGO,786.64
2024-11-18,Fujairah,HSFO,432.96
2024-11-18,Rotterdam,VLSFO,582.94
2024-11-18,Rotterdam,LSMGO,770.97
2024-11-18,Rotterdam,HSFO,420.33
2024-11-18,Visakhapatnam,VLSFO,641.57
2024-11-18,Visakhapatnam,LSMGO,834.1
2024-11-18,Visakhapatnam,HSFO,481.64
2024-11-19,Singapore,VLSFO,610.83
2024-11-19,Singapore,LSMGO,797.07
2024-11-19,Singapore,HSFO,450.96
2024-11-19,Fujairah,VLSFO,595.74
2024-11-19,Fujairah,LSMGO,788.39
2024-11-19,Fujairah,HSFO,437.72
2024-11-19,Rotterdam,VLSFO,586.9
2024-11-19,Rotterdam,LSMGO,773.64
2024-11-19,Rotterdam,HSFO,421.72
2024-11-19,Visakhapatnam,VLSFO,641.44
2024-11-19,Visakhapatnam,LSMGO,836.28
2024-11-19,Visakhapatnam,HSFO,484.47
2024-11-20,Singapore,VLSFO,611.45
2024-11-20,Singapore,LSMGO,798.2
2024-11-20,Singapore,HSFO,448.87
2024-11-20,Fujairah,VLSFO,594.98
2024-11-20,Fujairah,LSMGO,790.57
2024-11-20,Fujairah,HSFO,438.81
2024-11-20,Rotterdam,VLSFO,587.4
2024-11-20,Rotterdam,LSMGO,773.39
2024-11-20,Rotterdam,HSFO,425.47
2024-11-20,Visakhapatnam,VLSFO,645.87
2024-11-20,Visakhapatnam,LSMGO,833.7
2024-11-20,Visakhapatnam,HSFO,486.89
2024-11-21,Singapore,VLSFO,606.58
2024-11-21,Singapore,LSMGO,796.21
2024-11-21,Singapore,HSFO,445.33
2024-11-21,Fujairah,VLSFO,590.56
2024-11-21,Fujairah,LSMGO,780.59
2024-11-21,Fujairah,HSFO,434.68
2024-11-21,Rotterdam,VLSFO,575.96
2024-11-21,Rotterdam,LSMGO,770.2
2024-11-21,Rotterdam,HSFO,420.14
2024-11-21,Visakhapatnam,VLSFO,639.64
2024-11-21,Visakhapatnam,LSMGO,831.84
2024-11-21,Visakhapatnam,HSFO,477.77
2024-11-22,Singapore,VLSFO,622.42
2024-11-22,Singapore,LSMGO,810.85
2024-11-22,Singapore,HSFO,463.04
2024-11-22,Fujairah,VLSFO,609.95
2024-11-22,Fujairah,LSMGO,800.44
2024-11-22,Fujairah,HSFO,453.39
2024-11-22,Rotterdam,VLSFO,600.99
2024-11-22,Rotterdam,LSMGO,786.49
2024-11-22,Rotterdam,HSFO,437.62
2024-11-22,Visakhapatnam,VLSFO,660.95
2024-11-22,Visakhapatnam,LSMGO,845.75
2024-11-22,Visakhapatnam,HSFO,495.93
2024-11-25,Singapore,VLSFO,627.35
2024-11-25,Singapore,LSMGO,819.94
2024-11-25,Singapore,HSFO,467.27
2024-11-25,Fujairah,VLSFO,620.18
2024-11-25,Fujairah,LSMGO,807.05
2024-11-25,Fujairah,HSFO,457.38
2024-11-25,Rotterdam,VLSFO,602.85
2024-11-25,Rotterdam,LSMGO,794.2
2024-11-25,Rotterdam,HSFO,445.34
2024-11-25,Visakhapatnam,VLSFO,665.88
2024-11-25,Visakhapatnam,LSMGO,855.89
2024-11-25,Visakhapatnam,HSFO,504.84
2024-11-26,Singapore,VLSFO,612.74
2024-11-26,Singapore,LSMGO,802.22
2024-11-26,Singapore,HSFO,451.86
2024-11-26,Fujairah,VLSFO,595.65
2024-11-26,Fujairah,LSMGO,785.36
2024-11-26,Fujairah,HSFO,436.59
2024-11-26,Rotterdam,VLSFO,586.3
2024-11-26,Rotterdam,LSMGO,774.78
2024-11-26,Rotterdam,HSFO,424.73
2024-11-26,Visakhapatnam,VLSFO,647.62
2024-11-26,Visakhapatnam,LSMGO,837.69
2024-11-26,Visakhapatnam,HSFO,487.77
2024-11-27,Singapore,VLSFO,610.97
2024-11-27,Singapore,LSMGO,803.23
2024-11-27,Singapore,HSFO,450.71
2024-11-27,Fujairah,VLSFO,598.23
2024-11-27,Fujairah,LSMGO,788.19
2024-11-27,Fujairah,HSFO,439.14
2024-11-27,Rotterdam,VLSFO,586.66
2024-11-27,Rotterdam,LSMGO,779.07
2024-11-27,Rotterdam,HSFO,424.8
2024-11-27,Visakhapatnam,VLSFO,648.49
2024-11-27,Visakhapatnam,LSMGO,837.27
2024-11-27,Visakhapatnam,HSFO,485.81
2024-11-28,Singapore,VLSFO,606.02
2024-11-28,Singapore,LSMGO,794.87
2024-11-28,Singapore,HSFO,446.64
2024-11-28,Fujairah,VLSFO,593.67
2024-11-28,Fujairah,LSMGO,782.05
2024-11-28,Fujairah,HSFO,431.77
2024-11-28,Rotterdam,VLSFO,581.35
2024-11-28,Rotterdam,LSMGO,773.48
2024-11-28,Rotterdam,HSFO,420.13
2024-11-28,Visakhapatnam,VLSFO,642.47
2024-11-28,Visakhapatnam,LSMGO,832.02
2024-11-28,Visakhapatnam,HSFO,483.66
2024-11-29,Singapore,VLSFO,615.8
2024-11-29,Singapore,LSMGO,804.28
2024-11-29,Singapore,HSFO,454.82
2024-11-29,Fujairah,VLSFO,604.27
2024-11-29,Fujairah,LSMGO,791.27
2024-11-29,Fujairah,HSFO,440.84
2024-11-29,Rotterdam,VLSFO,585.94
2024-11-29,Rotterdam,LSMGO,780.84
2024-11-29,Rotterdam,HSFO,430.68
2024-11-29,Visakhapatnam,VLSFO,646.5
2024-11-29,Visakhapatnam,LSMGO,839.34
2024-11-29,Visakhapatnam,HSFO,488.66
2024-12-02,Singapore,VLSFO,604.35
2024-12-02,Singapore,LSMGO,799.53
2024-12-02,Singapore,HSFO,444.93
2024-12-02,Fujairah,VLSFO,592.05
2024-12-02,Fujairah,LSMGO,785.21
2024-12-02,Fujairah,HSFO,436.07
2024-12-02,Rotterdam,VLSFO,578.84
2024-12-02,Rotterdam,LSMGO,772.59
2024-12-02,Rotterdam,HSFO,421.84
2024-12-02,Visakhapatnam,VLSFO,639.26
2024-12-02,Visakhapatnam,LSMGO,829.68
2024-12-02,Visakhapatnam,HSFO,482.05
2024-12-03,Singapore,VLSFO,604.44
2024-12-03,Singapore,LSMGO,798.29
2024-12-03,Singapore,HSFO,447.57
2024-12-03,Fujairah,VLSFO,596.56
2024-12-03,Fujairah,LSMGO,782.22
2024-12-03,Fujairah,HSFO,436.48
2024-12-03,Rotterdam,VLSFO,580.25
2024-12-03,Rotterdam,LSMGO,769.74
2024-12-03,Rotterdam,HSFO,417.96
2024-12-03,Visakhapatnam,VLSFO,637.97
2024-12-03,Visakhapatnam,LSMGO,831.81
2024-12-03,Visakhapatnam,HSFO,480.41
2024-12-04,Singapore,VLSFO,608.67
2024-12-04,Singapore,LSMGO,800.99
2024-12-04,Singapore,HSFO,448.82
2024-12-04,Fujairah,VLSFO,598.77
2024-12-04,Fujairah,LSMGO,787.46
2024-12-04,Fujairah,HSFO,440.25
2024-12-04,Rotterdam,VLSFO,587.23
2024-12-04,Rotterdam,LSMGO,775.17
2024-12-04,Rotterdam,HSFO,424.41
2024-12-04,Visakhapatnam,VLSFO,644.48
2024-12-04,Visakhapatnam,LSMGO,837.14
2024-12-04,Visakhapatnam,HSFO,484.28
2024-12-05,Singapore,VLSFO,616.55
2024-12-05,Singapore,LSMGO,805.8
2024-12-05,Singapore,HSFO,458.09
2024-12-05,Fujairah,VLSFO,606.19
2024-12-05,Fujairah,LSMGO,798.34
2024-12-05,Fujairah,HSFO,444.62
2024-12-05,Rotterdam,VLSFO,592.58
2024-12-05,Rotterdam,LSMGO,785.14
2024-12-05,Rotterdam,HSFO,435.23
2024-12-05,Visakhapatnam,VLSFO,652.6
2024-12-05,Visakhapatnam,LSMGO,843.05
2024-12-05,Visakhapatnam,HSFO,492.11
2024-12-06,Singapore,VLSFO,609.82
2024-12-06,Singapore,LSMGO,794.93
2024-12-06,Singapore,HSFO,449.83
2024-12-06,Fujairah,VLSFO,596.33
2024-12-06,Fujairah,LSMGO,785.41
2024-12-06,Fujairah,HSFO,432.42
2024-12-06,Rotterdam,VLSFO,582.08
2024-12-06,Rotterdam,LSMGO,771.67
2024-12-06,Rotterdam,HSFO,420.19
2024-12-06,Visakhapatnam,VLSFO,643.16
2024-12-06,Visakhapatnam,LSMGO,835.05
2024-12-06,Visakhapatnam,HSFO,482.6
2024-12-09,Singapore,VLSFO,605.53
2024-12-09,Singapore,LSMGO,791.65
2024-12-09,Singapore,HSFO,443.74
2024-12-09,Fujairah,VLSFO,589.94
2024-12-09,Fujairah,LSMGO,782.91
2024-12-09,Fujairah,HSFO,434.87
2024-12-09,Rotterdam,VLSFO,580.21
2024-12-09,Rotterdam,LSMGO,766.7
2024-12-09,Rotterdam,HSFO,418.36
2024-12-09,Visakhapatnam,VLSFO,639.54
2024-12-09,Visakhapatnam,LSMGO,828.66
2024-12-09,Visakhapatnam,HSFO,481.24
2024-12-10,Singapore,VLSFO,601.88
2024-12-10,Singapore,LSMGO,790.66
2024-12-10,Singapore,HSFO,439.23
2024-12-10,Fujairah,VLSFO,586.52
2024-12-10,Fujairah,LSMGO,775.63
2024-12-10,Fujairah,HSFO,427.12
2024-12-10,Rotterdam,VLSFO,574.47
2024-12-10,Rotterdam,LSMGO,766.05
2024-12-10,Rotterdam,HSFO,415.94
2024-12-10,Visakhapatnam,VLSFO,632.41
2024-12-10,Visakhapatnam,LSMGO,824.36
2024-12-10,Visakhapatnam,HSFO,473.08
2024-12-11,Singapore,VLSFO,592.11
2024-12-11,Singapore,LSMGO,786.14
2024-12-11,Singapore,HSFO,431.42
2024-12-11,Fujairah,VLSFO,581.69
2024-12-11,Fujairah,LSMGO,770.18
2024-12-11,Fujairah,HSFO,424.45
2024-12-11,Rotterdam,VLSFO,569.52
