date,vessel_class,demurrage_rate_usd_per_day,despatch_rate_usd_per_day,allowed_laytime_hours,projected_delay_hours,net_demurrage_cost_usd
2026-01-27,Capesize,35073.05,17536.53,96,10.1,0.0
2026-01-28,Handysize,13720.2,6860.1,48,0.0,0.0
2026-01-28,Supramax,18349.51,9174.75,60,34.8,0.0
2026-01-28,Panamax,23094.25,11547.12,72,12.9,0.0
2026-01-28,Capesize,34755.23,17377.62,96,27.7,0.0
2026-01-29,Handysize,14114.92,7057.46,48,32.9,0.0
2026-01-29,Supramax,18401.62,9200.81,60,56.2,0.0
2026-01-29,Panamax,23019.14,11509.57,72,25.2,0.0
2026-01-29,Capesize,35033.69,17516.85,96,0.0,0.0
2026-01-30,Handysize,13431.49,6715.74,48,11.3,0.0
2026-01-30,Supramax,18289.46,9144.73,60,18.8,0.0
2026-01-30,Panamax,23488.98,11744.49,72,16.2,0.0
2026-01-30,Capesize,34438.6,17219.3,96,28.3,0.0
2026-02-02,Handysize,13944.48,6972.24,48,19.6,0.0
2026-02-02,Supramax,17825.13,8912.57,60,20.4,0.0
2026-02-02,Panamax,23302.65,11651.33,72,14.4,0.0
2026-02-02,Capesize,35479.97,17739.99,96,21.0,0.0
2026-02-03,Handysize,13653.67,6826.84,48,34.5,0.0
2026-02-03,Supramax,18813.92,9406.96,60,52.0,0.0
2026-02-03,Panamax,23733.42,11866.71,72,15.9,0.0
2026-02-03,Capesize,35435.76,17717.88,96,11.2,0.0
2026-02-04,Handysize,14252.01,7126.01,48,59.0,6532.17
2026-02-04,Supramax,18102.72,9051.36,60,35.8,0.0
2026-02-04,Panamax,23712.33,11856.17,72,16.6,0.0
2026-02-04,Capesize,35312.79,17656.4,96,26.9,0.0
2026-02-05,Handysize,13475.31,6737.65,48,9.1,0.0
2026-02-05,Supramax,18158.85,9079.42,60,30.6,0.0
2026-02-05,Panamax,23422.46,11711.23,72,27.8,0.0
2026-02-05,Capesize,35109.69,17554.85,96,3.2,0.0
2026-02-06,Handysize,13424.7,6712.35,48,0.0,0.0
2026-02-06,Supramax,17953.41,8976.7,60,30.0,0.0
2026-02-06,Panamax,22643.13,11321.57,72,35.6,0.0
2026-02-06,Capesize,34292.61,17146.31,96,28.3,0.0
2026-02-09,Handysize,13184.64,6592.32,48,35.4,0.0
2026-02-09,Supramax,17913.24,8956.62,60,37.1,0.0
2026-02-09,Panamax,22419.45,11209.73,72,40.7,0.0
2026-02-09,Capesize,34387.32,17193.66,96,5.8,0.0
2026-02-10,Handysize,13510.52,6755.26,48,12.4,0.0
2026-02-10,Supramax,17689.38,8844.69,60,34.1,0.0
2026-02-10,Panamax,22276.6,11138.3,72,32.7,0.0
2026-02-10,Capesize,34074.38,17037.19,96,50.4,0.0
2026-02-11,Handysize,13516.1,6758.05,48,14.7,0.0
2026-02-11,Supramax,17324.36,8662.18,60,13.1,0.0
2026-02-11,Panamax,22177.32,11088.66,72,31.4,0.0
2026-02-11,Capesize,34247.73,17123.87,96,13.4,0.0
2026-02-12,Handysize,14128.1,7064.05,48,39.4,0.0
2026-02-12,Supramax,18499.61,9249.81,60,45.7,0.0
2026-02-12,Panamax,23183.86,11591.93,72,0.0,0.0
2026-02-12,Capesize,35063.75,17531.88,96,0.0,0.0
2026-02-13,Handysize,13277.64,6638.82,48,22.6,0.0
2026-02-13,Supramax,18266.67,9133.33,60,21.8,0.0
2026-02-13,Panamax,23391.54,11695.77,72,37.4,0.0
2026-02-13,Capesize,35072.95,17536.47,96,31.3,0.0
2026-02-16,Handysize,13523.24,6761.62,48,20.8,0.0
2026-02-16,Supramax,18428.75,9214.38,60,0.7,0.0
2026-02-16,Panamax,23396.53,11698.26,72,11.3,0.0
2026-02-16,Capesize,35406.66,17703.33,96,47.8,0.0
2026-02-17,Handysize,13537.75,6768.88,48,14.7,0.0
2026-02-17,Supramax,18023.38,9011.69,60,21.7,0.0
2026-02-17,Panamax,23124.85,11562.42,72,8.6,0.0
2026-02-17,Capesize,34207.71,17103.85,96,12.4,0.0
2026-02-18,Handysize,12866.5,6433.25,48,42.7,0.0
2026-02-18,Supramax,17215.03,8607.51,60,40.2,0.0
2026-02-18,Panamax,22632.22,11316.11,72,50.6,0.0
2026-02-18,Capesize,33752.2,16876.1,96,19.4,0.0
2026-02-19,Handysize,13602.79,6801.4,48,21.1,0.0
2026-02-19,Supramax,18047.67,9023.83,60,12.3,0.0
2026-02-19,Panamax,22848.51,11424.25,72,38.7,0.0
2026-02-19,Capesize,34083.29,17041.65,96,25.2,0.0
2026-02-20,Handysize,13564.59,6782.3,48,22.5,0.0
2026-02-20,Supramax,17937.15,8968.58,60,41.9,0.0
2026-02-20,Panamax,22922.48,11461.24,72,12.1,0.0
2026-02-20,Capesize,34734.92,17367.46,96,49.3,0.0
2026-02-23,Handysize,13652.74,6826.37,48,31.7,0.0
2026-02-23,Supramax,18167.29,9083.65,60,19.0,0.0
2026-02-23,Panamax,22536.4,11268.2,72,39.0,0.0
2026-02-23,Capesize,34903.76,17451.88,96,15.2,0.0
2026-02-24,Handysize,14017.55,7008.77,48,46.7,0.0
2026-02-24,Supramax,18136.53,9068.26,60,37.8,0.0
2026-02-24,Panamax,22909.67,11454.83,72,20.7,0.0
2026-02-24,Capesize,34577.88,17288.94,96,16.8,0.0
2026-02-25,Handysize,13822.86,6911.43,48,19.2,0.0
2026-02-25,Supramax,17946.16,8973.08,60,24.9,0.0
2026-02-25,Panamax,23028.38,11514.19,72,26.3,0.0
2026-02-25,Capesize,34113.44,17056.72,96,14.9,0.0
2026-02-26,Handysize,13815.53,6907.77,48,0.0,0.0
2026-02-26,Supramax,18367.83,9183.92,60,50.5,0.0
2026-02-26,Panamax,22515.02,11257.51,72,16.1,0.0
2026-02-26,Capesize,34753.8,17376.9,96,32.2,0.0
2026-02-27,Handysize,13388.0,6694.0,48,9.7,0.0
2026-02-27,Supramax,17814.77,8907.39,60,32.7,0.0
2026-02-27,Panamax,22737.74,11368.87,72,15.2,0.0
2026-02-27,Capesize,34374.61,17187.31,96,0.0,0.0
2026-03-02,Handysize,12761.51,6380.76,48,4.7,0.0
2026-03-02,Supramax,17118.02,8559.01,60,25.0,0.0
2026-03-02,Panamax,22356.19,11178.09,72,32.4,0.0
2026-03-02,Capesize,33826.34,16913.17,96,18.5,0.0
2026-03-03,Handysize,13472.44,6736.22,48,18.3,0.0
2026-03-03,Supramax,17693.5,8846.75,60,3.8,0.0
2026-03-03,Panamax,22433.93,11216.97,72,46.3,0.0
2026-03-03,Capesize,34251.96,17125.98,96,43.3,0.0
2026-03-04,Handysize,13836.21,6918.1,48,3.8,0.0
2026-03-04,Supramax,17433.87,8716.93,60,44.6,0.0
2026-03-04,Panamax,22667.84,11333.92,72,20.8,0.0
2026-03-04,Capesize,34001.74,17000.87,96,22.5,0.0
2026-03-05,Handysize,13542.89,6771.44,48,23.1,0.0
2026-03-05,Supramax,18049.11,9024.56,60,48.4,0.0
2026-03-05,Panamax,22424.05,11212.02,72,27.2,0.0
2026-03-05,Capesize,34143.38,17071.69,96,25.6,0.0
2026-03-06,Handysize,13264.8,6632.4,48,23.4,0.0
2026-03-06,Supramax,18261.63,9130.82,60,43.4,0.0
2026-03-06,Panamax,22759.59,11379.8,72,27.9,0.0
2026-03-06,Capesize,34437.64,17218.82,96,11.6,0.0
2026-03-09,Handysize,13221.23,6610.61,48,33.7,0.0
2026-03-09,Supramax,17416.02,8708.01,60,35.7,0.0
2026-03-09,Panamax,22304.66,11152.33,72,20.1,0.0
2026-03-09,Capesize,34099.07,17049.53,96,16.0,0.0
2026-03-10,Handysize,13912.05,6956.02,48,2.3,0.0
2026-03-10,Supramax,17738.41,8869.2,60,0.0,0.0
2026-03-10,Panamax,22606.06,11303.03,72,6.2,0.0
2026-03-10,Capesize,34486.88,17243.44,96,42.5,0.0
2026-03-11,Handysize,13261.04,6630.52,48,53.8,3204.75
2026-03-11,Supramax,17609.82,8804.91,60,54.1,0.0
2026-03-11,Panamax,22455.56,11227.78,72,14.9,0.0
2026-03-11,Capesize,34284.42,17142.21,96,26.6,0.0
2026-03-12,Handysize,13707.03,6853.52,48,22.9,0.0
2026-03-12,Supramax,18141.11,9070.56,60,26.7,0.0
2026-03-12,Panamax,22585.55,11292.77,72,44.8,0.0
2026-03-12,Capesize,34657.34,17328.67,96,50.3,0.0
2026-03-13,Handysize,13645.57,6822.78,48,21.8,0.0
2026-03-13,Supramax,18806.16,9403.08,60,31.6,0.0
2026-03-13,Panamax,23400.0,11700.0,72,27.5,0.0
2026-03-13,Capesize,35849.2,17924.6,96,40.1,0.0
2026-03-16,Handysize,13618.0,6809.0,48,32.3,0.0
2026-03-16,Supramax,18297.67,9148.83,60,57.6,0.0
2026-03-16,Panamax,23163.14,11581.57,72,47.5,0.0
2026-03-16,Capesize,34918.77,17459.38,96,30.0,0.0
2026-03-17,Handysize,13629.22,6814.61,48,27.1,0.0
2026-03-17,Supramax,18043.73,9021.86,60,13.4,0.0
2026-03-17,Panamax,23655.26,11827.63,72,46.4,0.0
2026-03-17,Capesize,35330.44,17665.22,96,31.7,0.0
2026-03-18,Handysize,14088.64,7044.32,48,24.1,0.0
2026-03-18,Supramax,17799.04,8899.52,60,27.9,0.0
2026-03-18,Panamax,23241.09,11620.55,72,45.5,0.0
2026-03-18,Capesize,35487.21,17743.6,96,18.4,0.0
2026-03-19,Handysize,14411.83,7205.91,48,10.7,0.0
2026-03-19,Supramax,18583.2,9291.6,60,16.4,0.0
2026-03-19,Panamax,23705.88,11852.94,72,19.2,0.0
2026-03-19,Capesize,35120.2,17560.1,96,0.0,0.0
2026-03-20,Handysize,13712.99,6856.49,48,21.0,0.0
2026-03-20,Supramax,18238.09,9119.05,60,1.3,0.0
2026-03-20,Panamax,23510.27,11755.14,72,32.2,0.0
2026-03-20,Capesize,35911.45,17955.72,96,35.8,0.0
2026-03-23,Handysize,13796.11,6898.06,48,13.6,0.0
2026-03-23,Supramax,18694.05,9347.02,60,30.5,0.0
2026-03-23,Panamax,23941.59,11970.8,72,24.5,0.0
2026-03-23,Capesize,36194.15,18097.08,96,34.8,0.0
2026-03-24,Handysize,14165.22,7082.61,48,32.6,0.0
2026-03-24,Supramax,19044.89,9522.44,60,41.5,0.0
2026-03-24,Panamax,24582.32,12291.16,72,16.3,0.0
2026-03-24,Capesize,36842.18,18421.09,96,16.8,0.0
2026-03-25,Handysize,14312.06,7156.03,48,20.7,0.0
2026-03-25,Supramax,18696.57,9348.28,60,29.2,0.0
2026-03-25,Panamax,24011.9,12005.95,72,23.6,0.0
2026-03-25,Capesize,36143.82,18071.91,96,17.3,0.0
2026-03-26,Handysize,13877.29,6938.65,48,37.7,0.0
2026-03-26,Supramax,18179.75,9089.88,60,38.2,0.0
2026-03-26,Panamax,23203.17,11601.58,72,36.0,0.0
2026-03-26,Capesize,35487.43,17743.72,96,22.1,0.0
2026-03-27,Handysize,13738.35,6869.18,48,6.4,0.0
2026-03-27,Supramax,18247.89,9123.94,60,41.1,0.0
2026-03-27,Panamax,22715.11,11357.56,72,37.2,0.0
2026-03-27,Capesize,34836.43,17418.22,96,0.0,0.0
2026-03-30,Handysize,13015.56,6507.78,48,50.6,1410.02
2026-03-30,Supramax,17110.3,8555.15,60,30.8,0.0
2026-03-30,Panamax,22553.23,11276.61,72,35.4,0.0
2026-03-30,Capesize,33832.11,16916.06,96,46.3,0.0
2026-03-31,Handysize,13336.69,6668.35,48,32.6,0.0
2026-03-31,Supramax,17786.07,8893.03,60,20.7,0.0
2026-03-31,Panamax,22021.3,11010.65,72,41.1,0.0
2026-03-31,Capesize,33684.81,16842.4,96,0.0,0.0
2026-04-01,Handysize,13901.54,6950.77,48,14.4,0.0
2026-04-01,Supramax,17837.58,8918.79,60,31.8,0.0
2026-04-01,Panamax,23011.91,11505.95,72,16.6,0.0
2026-04-01,Capesize,34212.8,17106.4,96,14.1,0.0
2026-04-02,Handysize,13631.15,6815.57,48,28.0,0.0
2026-04-02,Supramax,18072.71,9036.35,60,24.5,0.0
2026-04-02,Panamax,22419.71,11209.85,72,38.3,0.0
2026-04-02,Capesize,34678.29,17339.15,96,17.8,0.0
2026-04-03,Handysize,12969.15,6484.57,48,31.7,0.0
2026-04-03,Supramax,17515.01,8757.5,60,52.6,0.0
2026-04-03,Panamax,22538.02,11269.01,72,45.0,0.0
2026-04-03,Capesize,34616.4,17308.2,96,35.0,0.0
2026-04-06,Handysize,13969.06,6984.53,48,27.3,0.0
2026-04-06,Supramax,17307.93,8653.97,60,0.0,0.0
2026-04-06,Panamax,23070.73,11535.36,72,39.6,0.0
2026-04-06,Capesize,34711.62,17355.81,96,19.8,0.0
2026-04-07,Handysize,13613.76,6806.88,48,16.2,0.0
2026-04-07,Supramax,18002.46,9001.23,60,16.9,0.0
2026-04-07,Panamax,22675.72,11337.86,72,45.7,0.0
2026-04-07,Capesize,34192.7,17096.35,96,31.1,0.0
2026-04-08,Handysize,13874.97,6937.48,48,33.0,0.0
2026-04-08,Supramax,17726.03,8863.01,60,2.7,0.0
2026-04-08,Panamax,22324.23,11162.11,72,34.0,0.0
2026-04-08,Capesize,34391.84,17195.92,96,27.2,0.0
2026-04-09,Handysize,13054.96,6527.48,48,6.8,0.0
2026-04-09,Supramax,18298.29,9149.15,60,5.6,0.0
2026-04-09,Panamax,22480.48,11240.24,72,36.9,0.0
2026-04-09,Capesize,34525.83,17262.92,96,41.8,0.0
2026-04-10,Handysize,13337.52,6668.76,48,31.9,0.0
2026-04-10,Supramax,17354.16,8677.08,60,38.8,0.0
2026-04-10,Panamax,23047.12,11523.56,72,28.5,0.0
2026-04-10,Capesize,34202.05,17101.03,96,31.9,0.0
2026-04-13,Handysize,14005.39,7002.69,48,33.8,0.0
2026-04-13,Supramax,17828.21,8914.1,60,26.5,0.0
2026-04-13,Panamax,23116.61,11558.31,72,29.9,0.0
2026-04-13,Capesize,34635.84,17317.92,96,15.8,0.0
2026-04-14,Handysize,13566.66,6783.33,48,49.6,904.44
2026-04-14,Supramax,17284.66,8642.33,60,30.9,0.0
2026-04-14,Panamax,22385.15,11192.58,72,29.3,0.0
2026-04-14,Capesize,33709.08,16854.54,96,54.4,0.0
2026-04-15,Handysize,13541.69,6770.85,48,26.1,0.0
2026-04-15,Supramax,17282.97,8641.49,60,8.4,0.0
2026-04-15,Panamax,22631.39,11315.69,72,21.6,0.0
2026-04-15,Capesize,33782.72,16891.36,96,32.2,0.0
2026-04-16,Handysize,13098.78,6549.39,48,24.9,0.0
2026-04-16,Supramax,17623.24,8811.62,60,17.8,0.0
2026-04-16,Panamax,22623.14,11311.57,72,25.7,0.0
2026-04-16,Capesize,34376.34,17188.17,96,38.8,0.0
2026-04-17,Handysize,13562.2,6781.1,48,7.9,0.0
2026-04-17,Supramax,17205.24,8602.62,60,42.4,0.0
2026-04-17,Panamax,21878.62,10939.31,72,0.0,0.0
2026-04-17,Capesize,34129.32,17064.66,96,25.6,0.0
2026-04-20,Handysize,13150.9,6575.45,48,22.0,0.0
2026-04-20,Supramax,16816.31,8408.16,60,22.8,0.0
2026-04-20,Panamax,22006.37,11003.18,72,14.7,0.0
2026-04-20,Capesize,33060.26,16530.13,96,0.0,0.0
2026-04-21,Handysize,12741.79,6370.9,48,9.9,0.0
2026-04-21,Supramax,17530.34,8765.17,60,23.3,0.0
2026-04-21,Panamax,22065.83,11032.92,72,35.7,0.0
2026-04-21,Capesize,33677.66,16838.83,96,32.1,0.0
2026-04-22,Handysize,12999.09,6499.55,48,42.7,0.0
2026-04-22,Supramax,17643.54,8821.77,60,11.3,0.0
2026-04-22,Panamax,21965.08,10982.54,72,25.6,0.0
2026-04-22,Capesize,33295.69,16647.85,96,27.0,0.0
2026-04-23,Handysize,13205.73,6602.86,48,24.3,0.0
2026-04-23,Supramax,16952.17,8476.08,60,49.3,0.0
2026-04-23,Panamax,22475.29,11237.65,72,0.0,0.0
2026-04-23,Capesize,33069.86,16534.93,96,21.9,0.0
2026-04-24,Handysize,13354.88,6677.44,48,41.0,0.0
2026-04-24,Supramax,17791.24,8895.62,60,13.9,0.0
2026-04-24,Panamax,22085.96,11042.98,72,31.9,0.0
2026-04-24,Capesize,33609.31,16804.65,96,7.3,0.0
2026-04-27,Handysize,13175.74,6587.87,48,30.0,0.0
2026-04-27,Supramax,17323.88,8661.94,60,29.3,0.0
2026-04-27,Panamax,21365.92,10682.96,72,35.2,0.0
2026-04-27,Capesize,33126.69,16563.35,96,30.6,0.0
2026-04-28,Handysize,13341.75,6670.88,48,20.9,0.0
2026-04-28,Supramax,17222.75,8611.38,60,11.7,0.0
2026-04-28,Panamax,21361.82,10680.91,72,27.7,0.0
2026-04-28,Capesize,32706.76,16353.38,96,25.0,0.0
2026-04-29,Handysize,13174.25,6587.12,48,24.0,0.0
2026-04-29,Supramax,16285.6,8142.8,60,37.7,0.0
2026-04-29,Panamax,21823.9,10911.95,72,13.1,0.0
2026-04-29,Capesize,32591.06,16295.53,96,22.6,0.0
2026-04-30,Handysize,12721.61,6360.81,48,49.9,1007.13
2026-04-30,Supramax,16273.05,8136.52,60,18.8,0.0
2026-04-30,Panamax,20911.74,10455.87,72,28.6,0.0
2026-04-30,Capesize,32523.77,16261.89,96,21.2,0.0
2026-05-01,Handysize,12824.5,6412.25,48,21.0,0.0
2026-05-01,Supramax,16358.86,8179.43,60,22.7,0.0
2026-05-01,Panamax,21160.68,10580.34,72,20.8,0.0
2026-05-01,Capesize,31440.71,15720.35,96,39.7,0.0
2026-05-04,Handysize,12531.5,6265.75,48,9.7,0.0
2026-05-04,Supramax,16409.81,8204.91,60,33.2,0.0
2026-05-04,Panamax,20303.57,10151.78,72,6.1,0.0
2026-05-04,Capesize,30706.0,15353.0,96,34.1,0.0
2026-05-05,Handysize,11749.1,5874.55,48,14.4,0.0
2026-05-05,Supramax,16585.07,8292.53,60,17.7,0.0
2026-05-05,Panamax,20382.02,10191.01,72,31.9,0.0
2026-05-05,Capesize,31297.42,15648.71,96,22.8,0.0
2026-05-06,Handysize,12555.84,6277.92,48,40.2,0.0
2026-05-06,Supramax,16515.73,8257.86,60,11.1,0.0
2026-05-06,Panamax,20916.16,10458.08,72,25.3,0.0
2026-05-06,Capesize,31171.5,15585.75,96,17.1,0.0
2026-05-07,Handysize,12641.1,6320.55,48,0.4,0.0
2026-05-07,Supramax,16569.84,8284.92,60,19.0,0.0
2026-05-07,Panamax,20672.57,10336.28,72,17.7,0.0
2026-05-07,Capesize,31111.39,15555.69,96,43.9,0.0
2026-05-08,Handysize,11938.41,5969.2,48,38.9,0.0
2026-05-08,Supramax,15836.44,7918.22,60,17.3,0.0
2026-05-08,Panamax,20259.81,10129.91,72,26.6,0.0
2026-05-08,Capesize,31564.46,15782.23,96,46.6,0.0
2026-05-11,Handysize,12540.47,6270.23,48,18.8,0.0
2026-05-11,Supramax,15661.03,7830.52,60,12.7,0.0
2026-05-11,Panamax,20052.45,10026.23,72,38.2,0.0
2026-05-11,Capesize,30711.69,15355.84,96,10.9,0.0
2026-05-12,Handysize,11766.88,5883.44,48,19.4,0.0
2026-05-12,Supramax,15599.28,7799.64,60,8.4,0.0
2026-05-12,Panamax,20330.0,10165.0,72,18.0,0.0
2026-05-12,Capesize,30743.78,15371.89,96,48.9,0.0
2026-05-13,Handysize,11568.06,5784.03,48,22.5,0.0
2026-05-13,Supramax,16301.45,8150.73,60,42.4,0.0
2026-05-13,Panamax,19725.98,9862.99,72,13.4,0.0
2026-05-13,Capesize,30235.07,15117.53,96,5.6,0.0
2026-05-14,Handysize,12374.53,6187.27,48,6.7,0.0
2026-05-14,Supramax,15593.89,7796.94,60,44.4,0.0
2026-05-14,Panamax,20594.48,10297.24,72,42.8,0.0
2026-05-14,Capesize,31072.27,15536.14,96,25.8,0.0
2026-05-15,Handysize,12385.84,6192.92,48,29.7,0.0
2026-05-15,Supramax,15580.73,7790.36,60,12.3,0.0
2026-05-15,Panamax,19713.04,9856.52,72,15.5,0.0
2026-05-15,Capesize,30188.43,15094.22,96,8.4,0.0
2026-05-18,Handysize,11991.38,5995.69,48,28.9,0.0
2026-05-18,Supramax,15808.79,7904.4,60,13.2,0.0
2026-05-18,Panamax,19643.73,9821.86,72,32.6,0.0
2026-05-18,Capesize,30148.22,15074.11,96,32.3,0.0
2026-05-19,Handysize,11806.3,5903.15,48,17.4,0.0
2026-05-19,Supramax,15859.52,7929.76,60,9.4,0.0
2026-05-19,Panamax,19837.99,9919.0,72,52.1,0.0
2026-05-19,Capesize,29983.22,14991.61,96,13.9,0.0
2026-05-20,Handysize,11988.6,5994.3,48,32.6,0.0
2026-05-20,Supramax,15678.44,7839.22,60,19.1,0.0
2026-05-20,Panamax,20398.74,10199.37,72,38.9,0.0
2026-05-20,Capesize,31157.76,15578.88,96,20.0,0.0
2026-05-21,Handysize,11621.89,5810.94,48,8.7,0.0
2026-05-21,Supramax,15545.53,7772.77,60,15.7,0.0
2026-05-21,Panamax,20651.97,10325.99,72,38.2,0.0
2026-05-21,Capesize,30145.14,15072.57,96,40.9,0.0
2026-05-22,Handysize,11976.7,5988.35,48,43.5,0.0
2026-05-22,Supramax,15369.2,7684.6,60,16.2,0.0
2026-05-22,Panamax,19748.8,9874.4,72,35.9,0.0
2026-05-22,Capesize,29322.15,14661.08,96,27.7,0.0
2026-05-25,Handysize,11301.16,5650.58,48,17.5,0.0
2026-05-25,Supramax,15744.39,7872.19,60,5.2,0.0
2026-05-25,Panamax,19696.11,9848.06,72,38.1,0.0
2026-05-25,Capesize,29773.3,14886.65,96,7.6,0.0
2026-05-26,Handysize,11541.44,5770.72,48,10.5,0.0
2026-05-26,Supramax,15279.14,7639.57,60,10.3,0.0
2026-05-26,Panamax,19665.4,9832.7,72,17.1,0.0
2026-05-26,Capesize,29978.57,14989.28,96,50.9,0.0
2026-05-27,Handysize,12288.53,6144.27,48,0.3,0.0
2026-05-27,Supramax,15433.74,7716.87,60,21.2,0.0
2026-05-27,Panamax,20100.85,10050.42,72,19.8,0.0
2026-05-27,Capesize,29828.84,14914.42,96,36.7,0.0
2026-05-28,Handysize,11549.7,5774.85,48,42.7,0.0
2026-05-28,Supramax,15680.46,7840.23,60,4.8,0.0
2026-05-28,Panamax,19407.56,9703.78,72,36.0,0.0
2026-05-28,Capesize,30022.85,15011.42,96,27.1,0.0
2026-05-29,Handysize,11498.83,5749.41,48,13.7,0.0
2026-05-29,Supramax,14526.17,7263.09,60,22.1,0.0
2026-05-29,Panamax,19278.69,9639.34,72,63.5,0.0
2026-05-29,Capesize,28485.63,14242.82,96,14.0,0.0
2026-06-01,Handysize,11979.93,5989.97,48,50.9,1447.57
2026-06-01,Supramax,15132.55,7566.27,60,53.2,0.0
2026-06-01,Panamax,19822.27,9911.14,72,64.7,0.0
2026-06-01,Capesize,29147.55,14573.77,96,53.3,0.0
2026-06-02,Handysize,11874.8,5937.4,48,52.5,2226.52
2026-06-02,Supramax,15616.37,7808.19,60,97.5,24400.58
2026-06-02,Panamax,19969.18,9984.59,72,83.2,9318.95
2026-06-02,Capesize,29660.62,14830.31,96,58.7,0.0
2026-06-03,Handysize,11370.74,5685.37,48,69.6,10233.67
2026-06-03,Supramax,15322.35,7661.18,60,56.3,0.0
2026-06-03,Panamax,19757.21,9878.6,72,65.2,0.0
2026-06-03,Capesize,29222.0,14611.0,96,28.8,0.0
2026-06-04,Handysize,11915.06,5957.53,48,50.0,992.92
2026-06-04,Supramax,15677.7,7838.85,60,48.0,0.0
2026-06-04,Panamax,19533.41,9766.7,72,25.6,0.0
2026-06-04,Capesize,29091.38,14545.69,96,45.3,0.0
2026-06-05,Handysize,11946.25,5973.12,48,68.8,10353.42
2026-06-05,Supramax,15653.42,7826.71,60,47.7,0.0
2026-06-05,Panamax,20019.89,10009.94,72,37.7,0.0
2026-06-05,Capesize,29400.92,14700.46,96,56.6,0.0
2026-06-08,Handysize,12222.75,6111.38,48,31.4,0.0
2026-06-08,Supramax,15142.89,7571.44,60,43.2,0.0
2026-06-08,Panamax,19675.29,9837.65,72,38.6,0.0
2026-06-08,Capesize,30055.22,15027.61,96,61.0,0.0
2026-06-09,Handysize,12233.17,6116.59,48,34.8,0.0
2026-06-09,Supramax,15994.05,7997.02,60,76.4,10929.27
2026-06-09,Panamax,20143.25,10071.62,72,75.1,2601.84
2026-06-09,Capesize,30560.1,15280.05,96,27.5,0.0
2026-06-10,Handysize,12033.11,6016.56,48,71.6,11832.56
2026-06-10,Supramax,16129.35,8064.68,60,83.0,15457.29
2026-06-10,Panamax,20525.8,10262.9,72,52.2,0.0
2026-06-10,Capesize,30988.7,15494.35,96,49.9,0.0
2026-06-11,Handysize,11965.06,5982.53,48,48.3,149.56
2026-06-11,Supramax,15895.33,7947.66,60,48.3,0.0
2026-06-11,Panamax,20780.95,10390.48,72,51.3,0.0
2026-06-11,Capesize,31968.58,15984.29,96,11.2,0.0
2026-06-12,Handysize,12579.11,6289.56,48,54.1,3197.19
2026-06-12,Supramax,16053.4,8026.7,60,49.6,0.0
2026-06-12,Panamax,20854.87,10427.43,72,64.1,0.0
2026-06-12,Capesize,31817.7,15908.85,96,35.0,0.0
2026-06-15,Handysize,12169.66,6084.83,48,64.0,8113.11
2026-06-15,Supramax,16342.5,8171.25,60,61.3,885.22
2026-06-15,Panamax,20846.21,10423.1,72,68.9,0.0
2026-06-15,Capesize,32003.87,16001.93,96,45.0,0.0
2026-06-16,Handysize,12116.64,6058.32,48,61.4,6765.12
2026-06-16,Supramax,16537.14,8268.57,60,42.7,0.0
2026-06-16,Panamax,20582.94,10291.47,72,59.7,0.0
2026-06-16,Capesize,31791.42,15895.71,96,38.7,0.0
2026-06-17,Handysize,12705.49,6352.74,48,45.8,0.0
2026-06-17,Supramax,16318.88,8159.44,60,49.1,0.0
2026-06-17,Panamax,20653.59,10326.8,72,68.9,0.0
2026-06-17,Capesize,32052.53,16026.26,96,72.1,0.0
2026-06-18,Handysize,12581.13,6290.56,48,77.3,15359.46
2026-06-18,Supramax,16022.63,8011.31,60,60.3,200.28
2026-06-18,Panamax,20799.19,10399.59,72,76.3,3726.52
2026-06-18,Capesize,31342.74,15671.37,96,56.5,0.0
2026-06-19,Handysize,12080.79,6040.4,48,60.4,6241.74
2026-06-19,Supramax,16854.14,8427.07,60,48.4,0.0
2026-06-19,Panamax,20684.15,10342.08,72,52.3,0.0
2026-06-19,Capesize,31205.77,15602.89,96,68.1,0.0
2026-06-22,Handysize,12176.0,6088.0,48,66.5,9385.67
2026-06-22,Supramax,16411.03,8205.51,60,63.9,2666.79
2026-06-22,Panamax,21484.81,10742.41,72,46.7,0.0
2026-06-22,Capesize,31880.23,15940.11,96,60.8,0.0
2026-06-23,Handysize,13334.28,6667.14,48,59.3,6278.22
2026-06-23,Supramax,16515.67,8257.83,60,23.5,0.0
2026-06-23,Panamax,21768.05,10884.02,72,64.3,0.0
2026-06-23,Capesize,33152.41,16576.21,96,72.5,0.0
2026-06-24,Handysize,12300.74,6150.37,48,27.7,0.0
2026-06-24,Supramax,16485.51,8242.75,60,82.5,15455.17
2026-06-24,Panamax,21490.74,10745.37,72,42.0,0.0
2026-06-24,Capesize,32056.81,16028.41,96,72.2,0.0
2026-06-25,Handysize,12755.29,6377.65,48,54.7,3560.85
2026-06-25,Supramax,16631.29,8315.65,60,61.9,1316.64
2026-06-25,Panamax,21045.82,10522.91,72,42.0,0.0
2026-06-25,Capesize,31440.27,15720.14,96,70.4,0.0
2026-06-26,Handysize,12641.27,6320.64,48,38.0,0.0
2026-06-26,Supramax,16783.19,8391.59,60,72.7,8881.1
2026-06-26,Panamax,21697.44,10848.72,72,43.1,0.0
2026-06-26,Capesize,32598.84,16299.42,96,61.4,0.0
2026-06-29,Handysize,12086.96,6043.48,48,67.5,9820.65
