run_id,model_name,vessel_class,training_date,rmse,mape_percent,r2_score,top_feature,model_status
RUN-1123,XGBoost_Freight_Predictor,Handysize,2025-07-15,1.19,2.77,0.933,distance_nm,Staging
RUN-1124,RandomForest_Demurrage_Estimator,Capesize,2024-12-10,2.32,5.91,0.788,distance_nm,Staging
RUN-1125,RandomForest_Demurrage_Estimator,All_Classes,2026-08-30,2.33,6.35,0.861,distance_nm,Staging
RUN-1126,SARIMAX_Bunker_Forecaster,Capesize,2026-04-10,1.63,7.87,0.881,distance_nm,Deployed
RUN-1127,XGBoost_Freight_Predictor,All_Classes,2026-04-08,1.26,3.46,0.889,seasonal_monsoon_flag,Archived
RUN-1128,LightGBM_Congestion_Predictor,Capesize,2026-02-19,1.04,4.8,0.935,bunker_price_vlsfo,Deployed
RUN-1129,SARIMAX_Bunker_Forecaster,Capesize,2025-03-04,2.85,5.77,0.887,trade_volume_monthly,Staging
RUN-1130,XGBoost_Freight_Predictor,Panamax,2024-07-11,1.67,3.48,0.881,trade_volume_monthly,Archived
RUN-1131,RandomForest_Demurrage_Estimator,Handysize,2025-07-18,1.95,5.48,0.881,port_congestion_wait_days,Staging
RUN-1132,LightGBM_Congestion_Predictor,Handysize,2025-07-24,1.65,2.7,0.943,port_congestion_wait_days,Deployed
RUN-1133,SARIMAX_Bunker_Forecaster,Handysize,2024-09-26,2.52,9.02,0.81,distance_nm,Archived
RUN-1134,XGBoost_Freight_Predictor,Panamax,2025-09-06,1.45,4.03,0.906,seasonal_monsoon_flag,Archived
RUN-1135,SARIMAX_Bunker_Forecaster,Capesize,2024-12-16,2.72,8.84,0.886,trade_volume_monthly,Staging
RUN-1136,XGBoost_Freight_Predictor,Supramax,2025-10-05,1.35,4.2,0.951,seasonal_monsoon_flag,Staging
RUN-1137,XGBoost_Freight_Predictor,Supramax,2025-11-08,1.06,2.58,0.914,distance_nm,Deployed
RUN-1138,SARIMAX_Bunker_Forecaster,Handysize,2025-12-23,1.7,5.78,0.873,baltic_dry_index,Staging
RUN-1139,XGBoost_Freight_Predictor,All_Classes,2025-08-25,1.41,2.6,0.93,distance_nm,Archived
RUN-1140,LightGBM_Congestion_Predictor,Panamax,2024-02-10,1.21,5.15,0.901,baltic_dry_index,Archived
RUN-1141,SARIMAX_Bunker_Forecaster,Supramax,2024-11-10,2.73,5.71,0.86,seasonal_monsoon_flag,Archived
RUN-1142,SARIMAX_Bunker_Forecaster,Handysize,2025-12-08,2.65,7.51,0.801,seasonal_monsoon_flag,Archived
RUN-1143,XGBoost_Freight_Predictor,Panamax,2024-02-25,1.02,4.05,0.902,baltic_dry_index,Deployed
RUN-1144,LightGBM_Congestion_Predictor,Panamax,2025-06-13,1.46,3.14,0.886,baltic_dry_index,Staging
RUN-1145,XGBoost_Freight_Predictor,Supramax,2025-06-02,1.47,4.6,0.92,port_congestion_wait_days,Archived
RUN-1146,LightGBM_Congestion_Predictor,Panamax,2025-03-26,1.26,4.19,0.928,distance_nm,Staging
RUN-1147,RandomForest_Demurrage_Estimator,Supramax,2024-08-11,2.08,5.4,0.822,trade_volume_monthly,Archived
RUN-1148,LightGBM_Congestion_Predictor,All_Classes,2026-02-10,1.73,4.73,0.919,trade_volume_monthly,Staging
RUN-1149,XGBoost_Freight_Predictor,Capesize,2025-12-30,0.84,3.51,0.904,bunker_price_vlsfo,Deployed
RUN-1150,SARIMAX_Bunker_Forecaster,Panamax,2026-08-12,3.01,6.7,0.855,port_congestion_wait_days,Archived
RUN-1151,RandomForest_Demurrage_Estimator,Supramax,2024-09-28,3.01,7.82,0.787,distance_nm,Archived
RUN-1152,XGBoost_Freight_Predictor,Capesize,2025-02-18,0.9,4.36,0.906,distance_nm,Staging
RUN-1153,SARIMAX_Bunker_Forecaster,Capesize,2024-03-16,1.53,8.93,0.795,seasonal_monsoon_flag,Archived
RUN-1154,XGBoost_Freight_Predictor,Panamax,2024-06-29,1.51,3.81,0.889,port_congestion_wait_days,Deployed
RUN-1155,RandomForest_Demurrage_Estimator,Capesize,2024-08-26,2.55,5.96,0.81,trade_volume_monthly,Staging
RUN-1156,RandomForest_Demurrage_Estimator,All_Classes,2026-02-14,1.81,9.4,0.826,seasonal_monsoon_flag,Archived
RUN-1157,SARIMAX_Bunker_Forecaster,Handysize,2026-04-04,2.67,9.39,0.844,port_congestion_wait_days,Archived
RUN-1158,XGBoost_Freight_Predictor,All_Classes,2025-11-01,0.95,3.62,0.956,port_congestion_wait_days,Archived
RUN-1159,LightGBM_Congestion_Predictor,Panamax,2024-08-24,1.63,4.39,0.95,baltic_dry_index,Archived
RUN-1160,SARIMAX_Bunker_Forecaster,Supramax,2025-08-29,2.31,6.42,0.856,seasonal_monsoon_flag,Staging
RUN-1161,LightGBM_Congestion_Predictor,All_Classes,2025-08-18,1.25,5.24,0.953,trade_volume_monthly,Archived
RUN-1162,SARIMAX_Bunker_Forecaster,Supramax,2024-05-28,1.68,7.11,0.785,bunker_price_vlsfo,Deployed
RUN-1163,LightGBM_Congestion_Predictor,All_Classes,2024-01-14,1.57,4.63,0.947,baltic_dry_index,Archived
RUN-1164,XGBoost_Freight_Predictor,All_Classes,2024-04-28,0.94,3.02,0.892,baltic_dry_index,Archived
RUN-1165,RandomForest_Demurrage_Estimator,Capesize,2025-06-25,1.98,7.09,0.875,seasonal_monsoon_flag,Archived
RUN-1166,SARIMAX_Bunker_Forecaster,All_Classes,2025-03-10,2.22,7.71,0.789,port_congestion_wait_days,Deployed
RUN-1167,LightGBM_Congestion_Predictor,All_Classes,2025-04-15,0.96,5.0,0.956,seasonal_monsoon_flag,Archived
RUN-1168,RandomForest_Demurrage_Estimator,Capesize,2024-09-24,2.91,8.4,0.857,bunker_price_vlsfo,Archived
RUN-1169,LightGBM_Congestion_Predictor,All_Classes,2024-08-25,1.77,2.68,0.954,port_congestion_wait_days,Staging
RUN-1170,RandomForest_Demurrage_Estimator,Supramax,2025-11-04,2.45,8.76,0.814,distance_nm,Deployed
RUN-1171,SARIMAX_Bunker_Forecaster,Handysize,2024-04-06,2.66,6.06,0.872,seasonal_monsoon_flag,Staging
RUN-1172,LightGBM_Congestion_Predictor,Supramax,2024-09-16,1.51,2.7,0.942,seasonal_monsoon_flag,Archived
RUN-1173,LightGBM_Congestion_Predictor,Supramax,2026-03-29,1.66,5.16,0.883,port_congestion_wait_days,Staging
RUN-1174,XGBoost_Freight_Predictor,Panamax,2024-04-19,1.51,4.32,0.936,bunker_price_vlsfo,Staging
RUN-1175,SARIMAX_Bunker_Forecaster,All_Classes,2025-09-09,1.74,7.92,0.802,bunker_price_vlsfo,Staging
RUN-1176,XGBoost_Freight_Predictor,All_Classes,2024-06-23,1.6,5.42,0.916,distance_nm,Deployed
RUN-1177,SARIMAX_Bunker_Forecaster,All_Classes,2024-05-29,1.64,5.44,0.797,trade_volume_monthly,Deployed
RUN-1178,RandomForest_Demurrage_Estimator,All_Classes,2025-10-21,2.1,5.26,0.845,trade_volume_monthly,Archived
RUN-1179,SARIMAX_Bunker_Forecaster,Supramax,2024-06-11,1.62,8.2,0.813,seasonal_monsoon_flag,Staging
RUN-1180,RandomForest_Demurrage_Estimator,Capesize,2025-12-01,1.71,6.0,0.868,trade_volume_monthly,Archived
RUN-1181,XGBoost_Freight_Predictor,Capesize,2024-12-16,1.18,4.89,0.948,distance_nm,Staging
RUN-1182,SARIMAX_Bunker_Forecaster,Panamax,2024-10-08,2.62,9.16,0.798,trade_volume_monthly,Archived
RUN-1183,XGBoost_Freight_Predictor,Capesize,2025-01-20,1.31,4.72,0.923,port_congestion_wait_days,Staging
RUN-1184,LightGBM_Congestion_Predictor,All_Classes,2026-01-14,0.86,4.32,0.917,seasonal_monsoon_flag,Deployed
RUN-1185,SARIMAX_Bunker_Forecaster,Supramax,2025-04-03,2.58,5.94,0.872,distance_nm,Archived
RUN-1186,LightGBM_Congestion_Predictor,Supramax,2024-04-10,1.01,3.11,0.914,seasonal_monsoon_flag,Staging
RUN-1187,SARIMAX_Bunker_Forecaster,Capesize,2026-03-23,2.9,7.82,0.82,port_congestion_wait_days,Archived
RUN-1188,RandomForest_Demurrage_Estimator,Handysize,2026-01-29,1.8,6.0,0.8,distance_nm,Staging
RUN-1189,LightGBM_Congestion_Predictor,Supramax,2026-08-04,1.13,4.55,0.94,port_congestion_wait_days,Archived
RUN-1190,RandomForest_Demurrage_Estimator,All_Classes,2025-09-12,2.45,5.69,0.877,seasonal_monsoon_flag,Deployed
RUN-1191,XGBoost_Freight_Predictor,Panamax,2025-04-03,1.2,2.62,0.888,seasonal_monsoon_flag,Archived
RUN-1192,RandomForest_Demurrage_Estimator,Panamax,2025-11-24,2.45,7.95,0.803,seasonal_monsoon_flag,Staging
RUN-1193,SARIMAX_Bunker_Forecaster,Capesize,2025-10-17,1.89,8.41,0.817,trade_volume_monthly,Archived
RUN-1194,SARIMAX_Bunker_Forecaster,Capesize,2026-06-19,1.93,8.97,0.78,trade_volume_monthly,Staging
RUN-1195,XGBoost_Freight_Predictor,Capesize,2025-08-12,1.73,4.17,0.881,baltic_dry_index,Staging
RUN-1196,SARIMAX_Bunker_Forecaster,All_Classes,2024-07-29,2.39,8.61,0.826,distance_nm,Archived
RUN-1197,LightGBM_Congestion_Predictor,Panamax,2024-11-21,1.08,4.16,0.883,bunker_price_vlsfo,Deployed
RUN-1198,XGBoost_Freight_Predictor,Supramax,2024-02-27,1.1,2.81,0.944,distance_nm,Archived
RUN-1199,XGBoost_Freight_Predictor,Panamax,2026-01-22,0.83,3.09,0.913,trade_volume_monthly,Staging
RUN-1200,XGBoost_Freight_Predictor,Panamax,2026-02-15,1.28,3.6,0.958,distance_nm,Deployed
RUN-1201,LightGBM_Congestion_Predictor,Panamax,2024-01-17,1.21,3.14,0.907,baltic_dry_index,Staging
RUN-1202,SARIMAX_Bunker_Forecaster,Supramax,2025-07-11,2.49,8.82,0.785,baltic_dry_index,Archived
RUN-1203,SARIMAX_Bunker_Forecaster,Handysize,2025-10-29,2.22,7.84,0.827,seasonal_monsoon_flag,Archived
RUN-1204,RandomForest_Demurrage_Estimator,All_Classes,2025-01-09,2.41,5.32,0.785,trade_volume_monthly,Archived
RUN-1205,SARIMAX_Bunker_Forecaster,Capesize,2024-11-01,2.27,5.24,0.871,port_congestion_wait_days,Archived
RUN-1206,SARIMAX_Bunker_Forecaster,All_Classes,2024-11-01,2.23,6.46,0.821,baltic_dry_index,Archived
RUN-1207,RandomForest_Demurrage_Estimator,Capesize,2025-03-22,3.0,8.12,0.839,baltic_dry_index,Archived
RUN-1208,SARIMAX_Bunker_Forecaster,All_Classes,2024-08-23,2.56,6.58,0.796,port_congestion_wait_days,Deployed
RUN-1209,SARIMAX_Bunker_Forecaster,All_Classes,2024-07-16,1.63,7.53,0.882,port_congestion_wait_days,Staging
RUN-1210,SARIMAX_Bunker_Forecaster,Supramax,2026-08-06,2.61,7.65,0.887,bunker_price_vlsfo,Archived
RUN-1211,RandomForest_Demurrage_Estimator,Supramax,2025-08-09,3.1,5.78,0.818,seasonal_monsoon_flag,Archived
RUN-1212,SARIMAX_Bunker_Forecaster,Panamax,2026-01-28,1.79,5.93,0.783,distance_nm,Deployed
RUN-1213,RandomForest_Demurrage_Estimator,Handysize,2024-01-14,1.98,9.0,0.819,port_congestion_wait_days,Archived
RUN-1214,LightGBM_Congestion_Predictor,Supramax,2025-05-20,1.24,4.78,0.923,baltic_dry_index,Staging
RUN-1215,LightGBM_Congestion_Predictor,Capesize,2026-07-07,1.56,4.44,0.894,distance_nm,Staging
RUN-1216,XGBoost_Freight_Predictor,Supramax,2024-02-05,1.78,2.77,0.956,seasonal_monsoon_flag,Deployed
RUN-1217,XGBoost_Freight_Predictor,Panamax,2026-05-03,1.2,3.43,0.9,seasonal_monsoon_flag,Staging
RUN-1218,LightGBM_Congestion_Predictor,All_Classes,2025-03-02,1.27,4.96,0.942,distance_nm,Archived
RUN-1219,XGBoost_Freight_Predictor,Panamax,2024-11-25,1.14,4.26,0.939,bunker_price_vlsfo,Archived
RUN-1220,LightGBM_Congestion_Predictor,Capesize,2025-07-18,1.12,2.59,0.932,port_congestion_wait_days,Archived
RUN-1221,SARIMAX_Bunker_Forecaster,All_Classes,2025-03-23,2.26,9.07,0.869,trade_volume_monthly,Archived
RUN-1222,SARIMAX_Bunker_Forecaster,All_Classes,2025-02-07,2.85,5.14,0.866,bunker_price_vlsfo,Archived
RUN-1223,SARIMAX_Bunker_Forecaster,Panamax,2026-07-29,2.79,6.43,0.854,baltic_dry_index,Archived
RUN-1224,XGBoost_Freight_Predictor,Handysize,2026-08-07,1.67,3.59,0.912,distance_nm,Archived
RUN-1225,RandomForest_Demurrage_Estimator,Handysize,2024-07-04,1.9,7.89,0.828,distance_nm,Deployed
RUN-1226,RandomForest_Demurrage_Estimator,Panamax,2025-06-24,1.7,9.42,0.866,seasonal_monsoon_flag,Archived
RUN-1227,LightGBM_Congestion_Predictor,All_Classes,2026-08-14,1.54,3.07,0.92,distance_nm,Deployed
RUN-1228,LightGBM_Congestion_Predictor,All_Classes,2025-11-12,1.03,3.87,0.94,trade_volume_monthly,Archived
RUN-1229,SARIMAX_Bunker_Forecaster,Handysize,2026-05-28,2.52,7.0,0.796,trade_volume_monthly,Archived
RUN-1230,SARIMAX_Bunker_Forecaster,All_Classes,2025-06-21,2.61,8.91,0.797,trade_volume_monthly,Archived
RUN-1231,SARIMAX_Bunker_Forecaster,All_Classes,2024-08-09,1.58,6.11,0.824,distance_nm,Staging
RUN-1232,SARIMAX_Bunker_Forecaster,Handysize,2025-04-23,2.81,6.64,0.829,baltic_dry_index,Archived
RUN-1233,SARIMAX_Bunker_Forecaster,All_Classes,2025-02-20,2.23,6.09,0.807,baltic_dry_index,Staging
RUN-1234,RandomForest_Demurrage_Estimator,Capesize,2024-12-04,1.74,8.3,0.806,baltic_dry_index,Staging
RUN-1235,SARIMAX_Bunker_Forecaster,Handysize,2026-03-21,2.82,7.4,0.867,port_congestion_wait_days,Archived
RUN-1236,LightGBM_Congestion_Predictor,Supramax,2025-03-14,1.75,5.03,0.954,baltic_dry_index,Staging
RUN-1237,LightGBM_Congestion_Predictor,Capesize,2025-12-29,1.07,2.61,0.913,bunker_price_vlsfo,Deployed
RUN-1238,RandomForest_Demurrage_Estimator,Handysize,2024-04-03,1.79,7.39,0.806,port_congestion_wait_days,Staging
RUN-1239,LightGBM_Congestion_Predictor,Capesize,2024-09-10,1.46,5.21,0.944,bunker_price_vlsfo,Staging
RUN-1240,SARIMAX_Bunker_Forecaster,Panamax,2024-03-07,1.58,8.9,0.788,port_congestion_wait_days,Archived
RUN-1241,RandomForest_Demurrage_Estimator,Panamax,2025-11-24,2.54,5.28,0.889,port_congestion_wait_days,Staging
RUN-1242,LightGBM_Congestion_Predictor,Panamax,2025-07-03,1.16,4.24,0.938,trade_volume_monthly,Staging
RUN-1243,RandomForest_Demurrage_Estimator,Panamax,2024-11-20,2.81,5.71,0.839,port_congestion_wait_days,Archived
RUN-1244,SARIMAX_Bunker_Forecaster,All_Classes,2026-05-03,2.24,7.73,0.859,distance_nm,Archived
RUN-1245,SARIMAX_Bunker_Forecaster,Panamax,2026-02-22,2.56,7.96,0.877,baltic_dry_index,Archived
RUN-1246,XGBoost_Freight_Predictor,Panamax,2025-05-08,1.2,5.27,0.93,distance_nm,Archived
RUN-1247,RandomForest_Demurrage_Estimator,Panamax,2026-08-27,2.72,7.68,0.807,trade_volume_monthly,Deployed
RUN-1248,SARIMAX_Bunker_Forecaster,Supramax,2025-10-13,1.92,7.07,0.804,trade_volume_monthly,Archived
RUN-1249,SARIMAX_Bunker_Forecaster,Supramax,2024-12-26,2.92,6.08,0.795,bunker_price_vlsfo,Archived
RUN-1250,XGBoost_Freight_Predictor,Handysize,2024-11-20,1.15,4.75,0.921,distance_nm,Staging
RUN-1251,LightGBM_Congestion_Predictor,Supramax,2024-04-26,1.08,4.54,0.94,port_congestion_wait_days,Archived
RUN-1252,SARIMAX_Bunker_Forecaster,Supramax,2024-11-04,2.42,7.25,0.79,baltic_dry_index,Staging
RUN-1253,RandomForest_Demurrage_Estimator,Supramax,2024-01-09,3.12,6.56,0.813,distance_nm,Staging
RUN-1254,XGBoost_Freight_Predictor,All_Classes,2024-09-05,1.51,5.08,0.959,distance_nm,Archived
RUN-1255,SARIMAX_Bunker_Forecaster,Panamax,2024-11-30,2.32,7.73,0.797,baltic_dry_index,Archived
RUN-1256,XGBoost_Freight_Predictor,Handysize,2024-12-24,1.61,4.4,0.952,baltic_dry_index,Staging
RUN-1257,SARIMAX_Bunker_Forecaster,Panamax,2024-01-24,1.52,7.94,0.825,trade_volume_monthly,Archived
RUN-1258,XGBoost_Freight_Predictor,Supramax,2025-07-03,1.43,5.05,0.901,distance_nm,Archived
RUN-1259,SARIMAX_Bunker_Forecaster,All_Classes,2026-05-28,3.07,8.21,0.786,trade_volume_monthly,Deployed
RUN-1260,SARIMAX_Bunker_Forecaster,Capesize,2026-08-30,2.95,8.8,0.836,distance_nm,Archived
RUN-1261,SARIMAX_Bunker_Forecaster,Handysize,2025-12-29,1.65,5.01,0.855,trade_volume_monthly,Archived
RUN-1262,LightGBM_Congestion_Predictor,Handysize,2024-06-24,1.61,3.53,0.944,port_congestion_wait_days,Staging
RUN-1263,SARIMAX_Bunker_Forecaster,Handysize,2024-07-02,2.35,8.17,0.88,seasonal_monsoon_flag,Archived
RUN-1264,XGBoost_Freight_Predictor,Capesize,2025-12-04,1.51,2.82,0.958,seasonal_monsoon_flag,Staging
RUN-1265,RandomForest_Demurrage_Estimator,Handysize,2025-06-24,3.15,7.09,0.883,bunker_price_vlsfo,Archived
RUN-1266,XGBoost_Freight_Predictor,Supramax,2024-03-22,1.65,5.24,0.937,seasonal_monsoon_flag,Staging
RUN-1267,RandomForest_Demurrage_Estimator,All_Classes,2024-03-31,1.7,7.14,0.866,bunker_price_vlsfo,Archived
RUN-1268,SARIMAX_Bunker_Forecaster,Handysize,2024-11-07,1.95,6.65,0.862,port_congestion_wait_days,Archived
RUN-1269,LightGBM_Congestion_Predictor,Capesize,2024-08-30,0.94,4.53,0.922,port_congestion_wait_days,Archived
RUN-1270,SARIMAX_Bunker_Forecaster,All_Classes,2025-10-17,1.92,6.07,0.842,distance_nm,Deployed
RUN-1271,LightGBM_Congestion_Predictor,Supramax,2025-04-28,1.49,4.61,0.919,trade_volume_monthly,Archived
RUN-1272,XGBoost_Freight_Predictor,Supramax,2024-11-16,1.19,3.58,0.884,bunker_price_vlsfo,Archived
RUN-1273,SARIMAX_Bunker_Forecaster,All_Classes,2024-07-11,1.71,9.02,0.872,port_congestion_wait_days,Staging
RUN-1274,XGBoost_Freight_Predictor,Panamax,2025-06-02,1.75,5.35,0.895,distance_nm,Archived
RUN-1275,RandomForest_Demurrage_Estimator,Handysize,2024-10-29,2.87,7.58,0.86,distance_nm,Archived
RUN-1276,RandomForest_Demurrage_Estimator,Handysize,2024-12-29,2.41,6.51,0.862,bunker_price_vlsfo,Deployed
RUN-1277,XGBoost_Freight_Predictor,Capesize,2024-04-02,1.34,4.81,0.938,port_congestion_wait_days,Staging
RUN-1278,SARIMAX_Bunker_Forecaster,Panamax,2025-05-28,1.99,5.63,0.8,bunker_price_vlsfo,Archived
RUN-1279,LightGBM_Congestion_Predictor,Supramax,2025-08-16,1.35,4.27,0.916,baltic_dry_index,Staging
RUN-1280,LightGBM_Congestion_Predictor,Panamax,2024-11-04,1.56,5.02,0.934,baltic_dry_index,Archived
RUN-1281,RandomForest_Demurrage_Estimator,Handysize,2024-11-01,3.08,6.11,0.784,port_congestion_wait_days,Deployed
RUN-1282,LightGBM_Congestion_Predictor,Handysize,2025-12-27,0.8,2.98,0.906,distance_nm,Staging
RUN-1283,SARIMAX_Bunker_Forecaster,Panamax,2024-12-08,3.01,5.33,0.785,seasonal_monsoon_flag,Archived
RUN-1284,XGBoost_Freight_Predictor,Supramax,2026-05-16,1.12,5.4,0.94,bunker_price_vlsfo,Staging
RUN-1285,RandomForest_Demurrage_Estimator,Panamax,2026-03-03,1.95,7.17,0.784,port_congestion_wait_days,Staging
RUN-1286,RandomForest_Demurrage_Estimator,All_Classes,2025-02-28,2.66,9.04,0.831,baltic_dry_index,Archived
RUN-1287,XGBoost_Freight_Predictor,Capesize,2024-09-06,0.89,3.57,0.925,baltic_dry_index,Deployed
RUN-1288,LightGBM_Congestion_Predictor,Capesize,2024-08-27,0.96,4.87,0.908,seasonal_monsoon_flag,Archived
RUN-1289,SARIMAX_Bunker_Forecaster,Capesize,2026-05-07,3.01,9.42,0.845,baltic_dry_index,Archived
RUN-1290,LightGBM_Congestion_Predictor,Capesize,2026-07-23,1.63,3.82,0.953,port_congestion_wait_days,Archived
RUN-1291,LightGBM_Congestion_Predictor,Handysize,2024-04-26,1.77,3.66,0.938,seasonal_monsoon_flag,Staging
RUN-1292,LightGBM_Congestion_Predictor,Capesize,2024-06-21,1.4,4.1,0.886,baltic_dry_index,Staging
RUN-1293,LightGBM_Congestion_Predictor,All_Classes,2025-09-22,1.06,4.14,0.91,seasonal_monsoon_flag,Archived
RUN-1294,RandomForest_Demurrage_Estimator,Panamax,2025-08-03,2.99,6.97,0.803,seasonal_monsoon_flag,Staging
RUN-1295,RandomForest_Demurrage_Estimator,Handysize,2025-10-05,3.01,8.54,0.803,bunker_price_vlsfo,Deployed
RUN-1296,LightGBM_Congestion_Predictor,Supramax,2026-07-11,1.74,3.33,0.914,port_congestion_wait_days,Staging
RUN-1297,XGBoost_Freight_Predictor,All_Classes,2026-07-18,1.59,5.0,0.903,trade_volume_monthly,Archived
RUN-1298,XGBoost_Freight_Predictor,All_Classes,2026-02-22,1.03,4.66,0.959,trade_volume_monthly,Archived
RUN-1299,XGBoost_Freight_Predictor,Handysize,2024-03-30,1.56,3.6,0.948,trade_volume_monthly,Staging
RUN-1300,RandomForest_Demurrage_Estimator,Capesize,2024-01-08,2.89,7.27,0.807,distance_nm,Archived
RUN-1301,XGBoost_Freight_Predictor,Handysize,2025-09-30,0.92,3.61,0.922,baltic_dry_index,Staging
RUN-1302,LightGBM_Congestion_Predictor,Capesize,2024-01-04,1.27,2.53,0.901,seasonal_monsoon_flag,Archived
RUN-1303,LightGBM_Congestion_Predictor,All_Classes,2025-12-29,1.25,4.7,0.917,trade_volume_monthly,Deployed
RUN-1304,RandomForest_Demurrage_Estimator,Capesize,2025-08-17,2.67,6.78,0.839,bunker_price_vlsfo,Archived
RUN-1305,SARIMAX_Bunker_Forecaster,Capesize,2024-01-22,2.75,6.32,0.79,port_congestion_wait_days,Archived
RUN-1306,LightGBM_Congestion_Predictor,All_Classes,2024-11-01,1.36,4.68,0.888,trade_volume_monthly,Archived
RUN-1307,LightGBM_Congestion_Predictor,Capesize,2026-07-19,1.03,4.76,0.954,port_congestion_wait_days,Staging
RUN-1308,XGBoost_Freight_Predictor,Capesize,2024-11-26,1.74,2.96,0.916,bunker_price_vlsfo,Staging
RUN-1309,XGBoost_Freight_Predictor,Handysize,2025-06-11,1.34,2.88,0.922,bunker_price_vlsfo,Archived
RUN-1310,XGBoost_Freight_Predictor,Handysize,2025-04-12,1.33,3.5,0.934,distance_nm,Archived
RUN-1311,XGBoost_Freight_Predictor,All_Classes,2025-03-13,0.93,3.71,0.896,bunker_price_vlsfo,Staging
RUN-1312,XGBoost_Freight_Predictor,Panamax,2025-01-08,1.3,3.07,0.946,distance_nm,Archived
RUN-1313,LightGBM_Congestion_Predictor,Handysize,2024-05-21,0.93,5.15,0.93,trade_volume_monthly,Archived
RUN-1314,LightGBM_Congestion_Predictor,Capesize,2026-06-21,1.57,3.12,0.958,distance_nm,Archived
RUN-1315,LightGBM_Congestion_Predictor,Handysize,2025-01-12,1.0,2.88,0.887,bunker_price_vlsfo,Staging
RUN-1316,XGBoost_Freight_Predictor,Panamax,2025-07-26,1.46,4.93,0.94,distance_nm,Archived
RUN-1317,XGBoost_Freight_Predictor,All_Classes,2025-02-20,1.61,5.04,0.942,baltic_dry_index,Staging
RUN-1318,RandomForest_Demurrage_Estimator,Supramax,2024-12-28,1.99,6.2,0.872,bunker_price_vlsfo,Staging
RUN-1319,RandomForest_Demurrage_Estimator,Panamax,2025-10-26,1.61,5.94,0.867,port_congestion_wait_days,Archived
RUN-1320,XGBoost_Freight_Predictor,Panamax,2025-05-12,1.62,4.06,0.902,trade_volume_monthly,Staging
RUN-1321,LightGBM_Congestion_Predictor,Supramax,2024-06-06,1.49,2.7,0.9,bunker_price_vlsfo,Archived
RUN-1322,SARIMAX_Bunker_Forecaster,Capesize,2025-06-13,2.04,7.61,0.89,distance_nm,Archived
RUN-1323,SARIMAX_Bunker_Forecaster,Panamax,2025-03-22,2.83,6.04,0.887,distance_nm,Archived
RUN-1324,RandomForest_Demurrage_Estimator,Panamax,2025-02-09,2.03,9.23,0.836,seasonal_monsoon_flag,Archived
RUN-1325,RandomForest_Demurrage_Estimator,Supramax,2025-07-03,2.13,7.72,0.841,distance_nm,Staging
RUN-1326,XGBoost_Freight_Predictor,Handysize,2024-01-15,0.93,4.54,0.938,seasonal_monsoon_flag,Archived
RUN-1327,XGBoost_Freight_Predictor,Handysize,2025-05-31,0.88,3.0,0.89,port_congestion_wait_days,Archived
RUN-1328,RandomForest_Demurrage_Estimator,Supramax,2026-07-28,2.99,6.02,0.825,bunker_price_vlsfo,Staging
RUN-1329,RandomForest_Demurrage_Estimator,Capesize,2025-11-02,3.09,8.16,0.781,bunker_price_vlsfo,Archived
RUN-1330,LightGBM_Congestion_Predictor,All_Classes,2024-07-25,1.17,4.19,0.908,trade_volume_monthly,Archived
RUN-1331,XGBoost_Freight_Predictor,Panamax,2026-03-06,1.37,2.84,0.944,port_congestion_wait_days,Staging
RUN-1332,RandomForest_Demurrage_Estimator,Supramax,2024-03-23,2.32,8.85,0.813,distance_nm,Archived
RUN-1333,LightGBM_Congestion_Predictor,All_Classes,2024-11-05,0.96,3.69,0.916,seasonal_monsoon_flag,Archived
RUN-1334,LightGBM_Congestion_Predictor,All_Classes,2024-02-19,0.89,2.87,0.94,distance_nm,Deployed
RUN-1335,RandomForest_Demurrage_Estimator,Capesize,2026-06-18,1.94,9.34,0.878,port_congestion_wait_days,Staging
RUN-1336,XGBoost_Freight_Predictor,Panamax,2024-10-02,1.21,3.19,0.934,seasonal_monsoon_flag,Archived
RUN-1337,XGBoost_Freight_Predictor,Panamax,2025-03-13,1.06,4.29,0.934,trade_volume_monthly,Archived
RUN-1338,RandomForest_Demurrage_Estimator,Supramax,2024-09-10,2.98,9.26,0.825,distance_nm,Archived
RUN-1339,SARIMAX_Bunker_Forecaster,All_Classes,2026-07-03,2.28,7.1,0.796,seasonal_monsoon_flag,Archived
RUN-1340,LightGBM_Congestion_Predictor,Handysize,2024-06-25,0.88,3.82,0.889,trade_volume_monthly,Staging
RUN-1341,RandomForest_Demurrage_Estimator,Panamax,2025-07-27,2.37,5.05,0.812,baltic_dry_index,Archived
RUN-1342,RandomForest_Demurrage_Estimator,Supramax,2026-01-11,1.71,9.38,0.811,distance_nm,Deployed
RUN-1343,SARIMAX_Bunker_Forecaster,Handysize,2025-12-28,1.78,6.22,0.819,baltic_dry_index,Deployed
RUN-1344,RandomForest_Demurrage_Estimator,Panamax,2025-10-30,2.1,9.14,0.794,trade_volume_monthly,Archived
RUN-1345,LightGBM_Congestion_Predictor,Handysize,2025-01-17,0.88,4.54,0.932,trade_volume_monthly,Archived
RUN-1346,LightGBM_Congestion_Predictor,Capesize,2025-01-14,0.93,3.49,0.885,port_congestion_wait_days,Deployed
RUN-1347,SARIMAX_Bunker_Forecaster,Panamax,2025-09-10,1.73,9.28,0.825,bunker_price_vlsfo,Archived
